time/episodes,rollout/success_rate,time/time_elapsed,rollout/ep_len_mean,time/fps,time/total_timesteps,rollout/ep_rew_mean,train/learning_rate,train/actor_loss,train/critic_loss,train/n_updates,train/ent_coef_loss,train/ent_coef
9670,1.0,15481,5.69,4,62435,-0.42892062000000003,0.001,0.16131523251533508,1.5397718016174622e-05,62334,1.3431711196899414,0.0032254436518996954
9680,1.0,15493,5.65,4,62486,-0.42134978000000006,0.001,0.16639214754104614,1.4544923942594323e-05,62385,0.7620016932487488,0.0032258895225822926
9690,1.0,15508,5.66,4,62543,-0.42544461000000006,0.001,0.168494313955307,1.0281341928930487e-05,62442,-0.19694775342941284,0.003216520184651017
9700,1.0,15522,5.68,4,62601,-0.4210335500000001,0.001,0.14706453680992126,1.4623841707361862e-05,62500,-0.052717044949531555,0.0032101536635309458
9710,1.0,15537,5.71,4,62660,-0.43102997000000004,0.001,0.17247352004051208,2.6677778805606067e-05,62559,1.3740639686584473,0.003211638890206814
9720,1.0,15551,5.76,4,62719,-0.43853379000000003,0.001,0.14833880960941315,2.2854668713989668e-05,62618,-0.33221882581710815,0.0032267896458506584
9730,1.0,15566,5.75,4,62777,-0.43102197,0.001,0.15744222700595856,2.4586346626165323e-05,62676,-0.20659102499485016,0.0031815730035305023
9740,1.0,15580,5.71,4,62834,-0.42700579999999994,0.001,0.1750517040491104,2.0399285858729854e-05,62733,-0.1688011735677719,0.0032026651315391064
9750,1.0,15595,5.69,4,62893,-0.41906256999999997,0.001,0.14925935864448547,1.561439967190381e-05,62792,0.20938771963119507,0.0032003247179090977
9760,1.0,15609,5.68,4,62951,-0.4173413500000001,0.001,0.1592084765434265,2.8697650122921914e-05,62850,-0.12292218208312988,0.0032077867072075605
9770,1.0,15624,5.75,4,63010,-0.42102767,0.001,0.16141736507415771,2.8287295208428986e-05,62909,-1.4326571226119995,0.0032405639067292213
9780,1.0,15639,5.84,4,63070,-0.4290592000000001,0.001,0.16230353713035583,1.371541748085292e-05,62969,-0.20244267582893372,0.003181456122547388
9790,1.0,15653,5.82,4,63125,-0.42730582999999994,0.001,0.1705935299396515,2.5618552172090858e-05,63024,0.6614147424697876,0.0031790449284017086
9800,1.0,15668,5.84,4,63185,-0.43331842000000004,0.001,0.15981467068195343,2.2004674974596128e-05,63084,0.23182806372642517,0.0031835820991545916
9810,1.0,15680,5.76,4,63236,-0.42177605999999995,0.001,0.16068704426288605,5.1251430704724044e-05,63135,-0.8441219329833984,0.0031930292025208473
9820,1.0,15693,5.69,4,63288,-0.41760405999999994,0.001,0.15426263213157654,1.5748832083772868e-05,63187,-0.16336262226104736,0.003167602466419339
9830,1.0,15706,5.62,4,63339,-0.40786893999999996,0.001,0.16585427522659302,2.8014277631882578e-05,63238,-1.0817375183105469,0.0031810374930500984
9840,1.0,15720,5.59,4,63393,-0.39896144,0.001,0.15679985284805298,2.40359986491967e-05,63292,0.048414453864097595,0.0031770977657288313
9850,1.0,15734,5.56,4,63449,-0.39125307,0.001,0.16055536270141602,1.5188655197562184e-05,63348,1.768322467803955,0.0031976932659745216
9860,1.0,15748,5.56,4,63507,-0.39443379,0.001,0.1622404158115387,1.9011144104297273e-05,63406,-0.13732948899269104,0.0032069378066807985
9870,1.0,15763,5.56,4,63566,-0.39625274999999993,0.001,0.14365166425704956,2.2664153220830485e-05,63465,-0.44147831201553345,0.0031999705825001
9880,1.0,15779,5.59,4,63629,-0.40180922,0.001,0.1481233835220337,1.8792339687934145e-05,63528,0.6396230459213257,0.003195684403181076
9890,1.0,15792,5.58,4,63683,-0.4002121700000001,0.001,0.16060934960842133,1.6701464119250886e-05,63582,-1.5068471431732178,0.003194197313860059
9900,1.0,15804,5.45,4,63730,-0.38510354999999996,0.001,0.16282209753990173,1.906001489260234e-05,63629,1.812326431274414,0.003165995702147484
9910,1.0,15817,5.48,4,63784,-0.39063807000000006,0.001,0.1801709532737732,2.7778736694017425e-05,63683,-0.44778022170066833,0.00319134583696723
9920,1.0,15830,5.47,4,63835,-0.38379272,0.001,0.15459857881069183,2.841888999682851e-05,63734,0.7650098204612732,0.0031902138143777847
9930,1.0,15844,5.54,4,63893,-0.40159555,0.001,0.1315268874168396,1.5109599189599976e-05,63792,-1.4145658016204834,0.0031754635274410248
9940,1.0,15858,5.56,4,63949,-0.40520738000000006,0.001,0.14687414467334747,1.1590969734243117e-05,63848,0.07896766066551208,0.003184010274708271
9950,1.0,15874,5.64,4,64013,-0.41283333,0.001,0.1512492597103119,2.9999864636920393e-05,63912,0.12290492653846741,0.0031958504114300013
9960,1.0,15889,5.66,4,64073,-0.4090454399999999,0.001,0.15431392192840576,4.21511176682543e-05,63972,-0.6671090126037598,0.0031659912783652544
9970,1.0,15903,5.63,4,64129,-0.40324235,0.001,0.16884705424308777,1.4992511751188431e-05,64028,0.8835259675979614,0.003137578023597598
9980,1.0,15916,5.52,4,64181,-0.39428682000000004,0.001,0.15057751536369324,2.2110143618192524e-05,64080,0.6797550916671753,0.0031405698973685503
9990,1.0,15930,5.54,4,64237,-0.39689441999999997,0.001,0.1491069793701172,1.8373812054051086e-05,64136,-0.4305034875869751,0.0031419331207871437
10000,1.0,15945,5.64,4,64294,-0.4052128400000001,0.001,0.16930271685123444,2.0582730940077454e-05,64193,0.2001599818468094,0.003182782093062997
10010,1.0,15958,5.64,4,64348,-0.40044825,0.001,0.14581221342086792,1.4588267731596716e-05,64247,-0.03890134394168854,0.003186771646142006
10020,1.0,15971,5.67,4,64402,-0.40604470000000004,0.001,0.1550399363040924,1.5961391909513623e-05,64301,-1.0762660503387451,0.003180671948939562
10030,1.0,15986,5.67,4,64460,-0.40490703000000006,0.001,0.14528244733810425,1.5779223758727312e-05,64359,-0.5995383858680725,0.003205017652362585
10040,1.0,16001,5.7,4,64519,-0.40248158000000006,0.001,0.15235412120819092,1.904839155031368e-05,64418,-0.10367876291275024,0.003204776206985116
10050,1.0,16015,5.62,4,64575,-0.39559045,0.001,0.16331468522548676,1.0419833415653557e-05,64474,0.040218204259872437,0.0031947700772434473
10060,1.0,16029,5.6,4,64633,-0.39451975999999994,0.001,0.15205377340316772,1.5251389413606375e-05,64532,0.7154707908630371,0.0031882610637694597
10070,1.0,16043,5.58,4,64687,-0.39827477999999994,0.001,0.14851577579975128,2.5586534320609644e-05,64586,0.6552301049232483,0.003198381047695875
10080,1.0,16057,5.64,4,64745,-0.40371903,0.001,0.17928290367126465,2.3383443476632237e-05,64644,1.0645920038223267,0.003182776039466262
10090,1.0,16072,5.69,4,64806,-0.40896292,0.001,0.1559194177389145,2.8131687940913253e-05,64705,-0.8644205927848816,0.003177484031766653
10100,1.0,16086,5.68,4,64862,-0.40988992,0.001,0.1500653624534607,3.205836037523113e-05,64761,0.4487070143222809,0.0031398574355989695
10110,1.0,16099,5.66,4,64914,-0.40560669999999993,0.001,0.13584306836128235,1.338070615020115e-05,64813,0.4114910960197449,0.0031637533102184534
10120,1.0,16115,5.73,4,64975,-0.40902436999999997,0.001,0.16495922207832336,1.6910245904000476e-05,64874,-0.7118033766746521,0.0031795527320355177
10130,1.0,16128,5.69,4,65029,-0.40095371,0.001,0.16428564488887787,2.0726743969134986e-05,64928,-0.19119110703468323,0.003198661608621478
10140,1.0,16142,5.65,4,65084,-0.4044592399999999,0.001,0.16755355894565582,1.1213996913284063e-05,64983,0.520984947681427,0.0031824696343392134
10150,1.0,16154,5.6,4,65135,-0.40645373,0.001,0.16346734762191772,2.2845109924674034e-05,65034,1.0759761333465576,0.0031753999646753073
10160,1.0,16167,5.52,4,65185,-0.40106441,0.001,0.157831072807312,2.4730376026127487e-05,65084,0.36651811003685,0.0031540044583380222
10170,1.0,16181,5.54,4,65241,-0.40772798999999993,0.001,0.17968721687793732,2.856783066818025e-05,65140,0.056130312383174896,0.003179787890985608
10180,1.0,16196,5.55,4,65300,-0.40810045,0.001,0.16437524557113647,1.68724509421736e-05,65199,-0.3048841953277588,0.003195767989382148
10190,1.0,16210,5.52,4,65358,-0.40271769999999996,0.001,0.1644485592842102,1.7520087567390874e-05,65257,0.7150688171386719,0.003188201691955328
10200,1.0,16223,5.48,4,65410,-0.39967039,0.001,0.15378762781620026,1.5700890799053013e-05,65309,-0.5116192698478699,0.0031884496565908194
10210,1.0,16237,5.52,4,65466,-0.40587306,0.001,0.1696663498878479,1.300271469517611e-05,65365,0.8546935319900513,0.003202449530363083
10220,1.0,16252,5.52,4,65527,-0.40746286,0.001,0.14899776875972748,1.4779723642277531e-05,65426,0.6603118181228638,0.0031712737400084734
10230,1.0,16266,5.52,4,65581,-0.40983797999999994,0.001,0.15990400314331055,2.218422741862014e-05,65480,0.37659937143325806,0.0031829141080379486
10240,1.0,16280,5.53,4,65637,-0.4105010099999999,0.001,0.16017232835292816,1.4150517017696984e-05,65536,0.844637393951416,0.0031668066512793303
10250,1.0,16294,5.62,4,65697,-0.41592383999999993,0.001,0.16152632236480713,1.522432648926042e-05,65596,0.06224082410335541,0.0031640352681279182
10260,1.0,16308,5.65,4,65750,-0.41144749,0.001,0.14905869960784912,1.758811231411528e-05,65649,0.25469261407852173,0.0031817853450775146
10270,1.0,16322,5.67,4,65808,-0.40711699,0.001,0.16472554206848145,1.3785916962660849e-05,65707,0.7810643911361694,0.0031815320253372192
10280,1.0,16336,5.66,4,65866,-0.40336577999999995,0.001,0.1569690704345703,1.5728219295851886e-05,65765,0.17630504071712494,0.0031833513639867306
10290,1.0,16349,5.6,4,65918,-0.40136126000000005,0.001,0.1538928598165512,1.097916356229689e-05,65817,-0.5744652152061462,0.0031805476173758507
10300,1.0,16364,5.66,4,65976,-0.4104852599999999,0.001,0.1650111973285675,1.1476266081444919e-05,65875,0.44592905044555664,0.0031651610042899847
10310,1.0,16379,5.71,4,66037,-0.41589160999999997,0.001,0.16651155054569244,2.506978671590332e-05,65936,0.15641234815120697,0.003176238853484392
10320,1.0,16394,5.68,4,66095,-0.41493506999999996,0.001,0.16053777933120728,1.6031779523473233e-05,65994,-0.36328840255737305,0.003173230914399028
10330,1.0,16408,5.71,4,66152,-0.41551201,0.001,0.14780426025390625,1.6662579582771286e-05,66051,0.03235536813735962,0.0031406704802066088
10340,1.0,16422,5.73,4,66210,-0.41945058,0.001,0.1686529517173767,2.1541844034800306e-05,66109,0.7277713418006897,0.003170458599925041
10350,1.0,16435,5.65,4,66262,-0.41310461,0.001,0.17359957098960876,2.0159674022579566e-05,66161,0.0884469598531723,0.0031999233178794384
10360,1.0,16448,5.63,4,66313,-0.41791686,0.001,0.17600716650485992,1.6885107470443472e-05,66212,1.2914594411849976,0.0031879267189651728
10370,1.0,16462,5.63,4,66371,-0.41988042,0.001,0.17065054178237915,1.754891491145827e-05,66270,-0.6827596426010132,0.0032100235112011433
10380,1.0,16476,5.58,4,66424,-0.41632950999999996,0.001,0.13679444789886475,1.5955642084009014e-05,66323,-0.8577840328216553,0.0032028313726186752
10390,1.0,16491,5.67,4,66485,-0.42339802000000004,0.001,0.16200076043605804,1.3774495528195985e-05,66384,1.6252521276474,0.0032065724954009056
10400,1.0,16504,5.62,4,66538,-0.4170140499999999,0.001,0.1614069640636444,2.0616851543309167e-05,66437,0.3642096221446991,0.003179759019985795
10410,1.0,16519,5.62,4,66599,-0.41775917999999995,0.001,0.15037062764167786,2.1296444174367934e-05,66498,0.7685578465461731,0.0031469680834561586
10420,1.0,16535,5.65,4,66660,-0.41555408000000005,0.001,0.16017718613147736,1.7859450963442214e-05,66559,0.7985431551933289,0.0031701938714832067
10430,1.0,16549,5.65,4,66717,-0.41817318,0.001,0.18303728103637695,1.77691581484396e-05,66616,0.7579437494277954,0.003181635169312358
10440,1.0,16563,5.64,4,66774,-0.41471677999999995,0.001,0.1421630084514618,1.6128484276123345e-05,66673,-1.4162049293518066,0.0031941288616508245
10450,1.0,16574,5.58,4,66820,-0.40957242999999993,0.001,0.16935798525810242,3.786808156291954e-05,66719,0.09942612051963806,0.003178487066179514
10460,1.0,16588,5.62,4,66875,-0.40841911,0.001,0.17428798973560333,2.3640670406166464e-05,66774,-0.13642221689224243,0.003164426190778613
10470,1.0,16601,5.55,4,66926,-0.40083498,0.001,0.1495693325996399,2.569521893747151e-05,66825,0.6652544736862183,0.003135086502879858
10480,1.0,16614,5.53,4,66977,-0.3988887099999999,0.001,0.1632125824689865,2.719317126320675e-05,66876,0.8763561248779297,0.0031550005078315735
10490,1.0,16629,5.52,4,67037,-0.39570848,0.001,0.160386323928833,1.822057311073877e-05,66936,-0.6836763024330139,0.003169237170368433
10500,1.0,16643,5.55,4,67093,-0.3947448599999999,0.001,0.16255229711532593,1.933833300427068e-05,66992,-0.2614477872848511,0.003184475004673004
10510,1.0,16655,5.43,4,67142,-0.38009592000000003,0.001,0.1578090488910675,1.5564688510494307e-05,67041,1.2593224048614502,0.00317062484100461
10520,1.0,16670,5.41,4,67201,-0.37911958999999995,0.001,0.16691061854362488,3.4132986911572516e-05,67100,0.26156505942344666,0.0031629749573767185
10530,1.0,16684,5.42,4,67259,-0.37401416,0.001,0.15014266967773438,1.2497774150688201e-05,67158,0.17745238542556763,0.0031383379828184843
10540,1.0,16698,5.4,4,67314,-0.36684150000000004,0.001,0.15705804526805878,2.142456651199609e-05,67213,1.23042893409729,0.0031489627435803413
10550,1.0,16712,5.51,4,67371,-0.37640233,0.001,0.1498294472694397,3.763313725357875e-05,67270,0.10972803831100464,0.003175778314471245
10560,1.0,16725,5.47,4,67422,-0.37743308999999997,0.001,0.14702512323856354,2.115246570610907e-05,67321,0.21555817127227783,0.0031776749528944492
10570,1.0,16739,5.51,4,67477,-0.3805932700000001,0.001,0.1607949137687683,1.3515485079551581e-05,67376,0.2189582735300064,0.0031618215143680573
10580,1.0,16752,5.56,4,67533,-0.38341086999999996,0.001,0.15449251234531403,1.9605304260039702e-05,67432,-1.5885851383209229,0.003154225880280137
10590,1.0,16765,5.48,4,67585,-0.3759513099999999,0.001,0.159391850233078,2.2054968212614767e-05,67484,0.483798086643219,0.0031656879000365734
10600,1.0,16778,5.42,4,67635,-0.36969588999999997,0.001,0.17185771465301514,2.703136851778254e-05,67534,0.03284474462270737,0.003153884317725897
10610,1.0,16792,5.49,4,67691,-0.3808697299999999,0.001,0.15614601969718933,1.488527595938649e-05,67590,-0.9754812121391296,0.003117513610050082
10620,1.0,16807,5.5,4,67751,-0.37975572,0.001,0.15874427556991577,1.3223246241977904e-05,67650,0.8686647415161133,0.00314256246201694
10630,1.0,16822,5.52,4,67811,-0.38915876,0.001,0.1563534140586853,1.7115835362346843e-05,67710,0.717383623123169,0.003131016856059432
10640,1.0,16836,5.53,4,67867,-0.39360342000000004,0.001,0.16585007309913635,1.7011541785905138e-05,67766,0.27651137113571167,0.0031455201096832752
10650,1.0,16849,5.49,4,67920,-0.39133418,0.001,0.16344594955444336,9.982073606806807e-06,67819,-1.6307523250579834,0.0031460814643651247
10660,1.0,16862,5.51,4,67973,-0.39520098000000004,0.001,0.14307251572608948,9.984305506804958e-06,67872,-0.15617984533309937,0.00316075561568141
10670,1.0,16876,5.52,4,68029,-0.39576468000000004,0.001,0.16987402737140656,1.455781875847606e-05,67928,-0.48334836959838867,0.0031613344326615334
10680,1.0,16890,5.49,4,68082,-0.39600001,0.001,0.159892737865448,1.3831730939273257e-05,67981,0.7467375993728638,0.003174355486407876
10690,1.0,16903,5.5,4,68135,-0.39954983000000005,0.001,0.15292087197303772,1.8063303286908194e-05,68034,0.032471202313899994,0.003170337760820985
10700,1.0,16917,5.58,4,68193,-0.40772072000000004,0.001,0.15932920575141907,1.7813863451010548e-05,68092,-1.7308917045593262,0.0031879679299890995
10710,1.0,16932,5.6,4,68251,-0.4094098599999999,0.001,0.17544333636760712,1.203429746965412e-05,68150,-1.0451196432113647,0.0031569672282785177
10720,1.0,16946,5.56,4,68307,-0.40982977000000004,0.001,0.15360480546951294,1.4391229342436418e-05,68206,0.21283641457557678,0.0031465915963053703
10730,1.0,16960,5.55,4,68366,-0.40963922999999997,0.001,0.1513645499944687,2.3431297449860722e-05,68265,0.03482457995414734,0.003152246819809079
10740,1.0,16974,5.52,4,68419,-0.40789887999999996,0.001,0.1525271236896515,1.0888547876675148e-05,68318,0.10311168432235718,0.003154653124511242
10750,1.0,16988,5.55,4,68475,-0.40137504,0.001,0.16333132982254028,1.717912164167501e-05,68374,1.2699601650238037,0.0031696984078735113
10760,1.0,17002,5.61,4,68534,-0.40308960000000005,0.001,0.15741725265979767,1.843145400926005e-05,68433,1.5018998384475708,0.0031881944742053747
10770,1.0,17016,5.58,4,68587,-0.39740994,0.001,0.15402436256408691,1.2159216566942632e-05,68486,0.5677422881126404,0.0031769475899636745
10780,1.0,17030,5.63,4,68645,-0.40635769000000005,0.001,0.15576450526714325,1.3684260920854285e-05,68544,-0.2072926163673401,0.003168236929923296
10790,1.0,17046,5.75,4,68710,-0.41555205000000006,0.001,0.14577138423919678,1.649162732064724e-05,68609,0.021817907691001892,0.003172878175973892
10800,1.0,17059,5.68,4,68761,-0.40912062,0.001,0.15425781905651093,3.6619479942601174e-05,68660,0.25618237257003784,0.003170012729242444
10810,1.0,17073,5.67,4,68818,-0.4096366699999999,0.001,0.17291221022605896,1.9321469153510407e-05,68717,0.06958797574043274,0.003176626516506076
10820,1.0,17087,5.67,4,68874,-0.4101206500000001,0.001,0.15490393340587616,1.3502769434126094e-05,68773,0.11720740795135498,0.003176082856953144
10830,1.0,17100,5.6,4,68926,-0.40305411,0.001,0.15843632817268372,1.772219366102945e-05,68825,0.02096220850944519,0.0031747990287840366
10840,1.0,17116,5.7,4,68989,-0.41048431999999996,0.001,0.16397850215435028,1.5549550880677998e-05,68888,0.2902555763721466,0.0031764190644025803
10850,1.0,17128,5.64,4,69039,-0.4118167799999999,0.001,0.15347152948379517,1.3751494407188147e-05,68938,-0.5338420867919922,0.0031929637771099806
10860,1.0,17142,5.59,4,69093,-0.40992329999999993,0.001,0.15763992071151733,8.79507751960773e-06,68992,0.9454265236854553,0.003179802792146802
10870,1.0,17154,5.56,4,69143,-0.41430923999999997,0.001,0.15809565782546997,1.1999005437246524e-05,69042,-0.3714395761489868,0.003186992136761546
10880,1.0,17169,5.58,4,69203,-0.4085901100000001,0.001,0.17262142896652222,8.686070941621438e-06,69102,0.6048693656921387,0.0031670709140598774
10890,1.0,17183,5.48,4,69258,-0.3965974,0.001,0.15893980860710144,1.188925944006769e-05,69157,-0.7682368159294128,0.003159669227898121
10900,1.0,17197,5.54,4,69315,-0.40426896000000007,0.001,0.16393563151359558,2.061192753899377e-05,69214,0.3065392076969147,0.0031623386312276125
10910,1.0,17211,5.51,4,69369,-0.40190773,0.001,0.15724754333496094,1.95135289686732e-05,69268,-0.028633296489715576,0.0031483203638345003
10920,1.0,17223,5.46,4,69420,-0.40146275000000003,0.001,0.14873935282230377,1.6136285921675153e-05,69319,0.24779736995697021,0.003136463463306427
10930,1.0,17236,5.46,4,69472,-0.39974376999999994,0.001,0.15018591284751892,2.0912855688948184e-05,69371,-0.07940223813056946,0.0031394604593515396
10940,1.0,17250,5.38,4,69527,-0.39578888000000007,0.001,0.13673518598079681,1.592033004271798e-05,69426,-0.8710148334503174,0.0031361225992441177
10950,1.0,17265,5.46,4,69585,-0.40551364999999995,0.001,0.160278782248497,1.5157994312176015e-05,69484,0.8322510719299316,0.0031490216497331858
10960,1.0,17279,5.48,4,69641,-0.40633984,0.001,0.1628955602645874,1.4814451787970029e-05,69540,-0.8244937658309937,0.0031644850969314575
10970,1.0,17292,5.52,4,69695,-0.4040414,0.001,0.1600603610277176,1.7847825802164152e-05,69594,-0.07391203939914703,0.0031696271616965532
10980,1.0,17305,5.44,4,69747,-0.39909776,0.001,0.154683917760849,1.7438020222471096e-05,69646,-0.19459998607635498,0.003154022851958871
10990,1.0,17318,5.41,4,69799,-0.39664822,0.001,0.17441396415233612,1.726137998048216e-05,69698,0.9774516224861145,0.0031531821005046368
