#{"t_start": 1702903344.5574586, "env_id": "Ur3-Default-Reach-v0"}
r,l,t
-0.627607,7,1339.541757
-0.567649,7,1340.9919
-0.525281,7,1342.442043
-0.383048,5,1343.426029
-0.59257,7,1344.875857
-0.690889,7,1346.325813
-0.612943,7,1347.776175
-0.530673,7,1349.226321
-0.427202,5,1350.457395
-0.454114,7,1351.893156
-0.360636,5,1353.124663
-0.63075,7,1354.559928
-0.538574,7,1356.01005
-0.519264,7,1357.460179
-0.544878,7,1358.910209
-0.266443,4,1359.891335
-0.551893,7,1361.32464
-0.544186,7,1362.777419
-0.606151,6,1364.224656
-0.397084,5,1365.442028
-0.463513,7,1366.894269
-0.538763,7,1368.344391
-0.627316,7,1369.794593
-0.48835,7,1371.244836
-0.495018,7,1372.711535
-0.519877,7,1374.161525
-0.530437,7,1375.611921
-0.570601,7,1377.061756
-0.48897,7,1378.528609
-0.621639,7,1379.978773
-0.483695,7,1381.429005
-0.714995,7,1382.878934
-0.255943,4,1383.860164
-0.508325,7,1385.295817
-0.512207,7,1386.746021
-0.465049,7,1388.196154
-0.573442,7,1389.64626
-0.395018,6,1390.86306
-0.250119,4,1391.843908
-0.512515,7,1393.27986
-0.262955,4,1394.030226
-0.607723,7,1395.463394
-0.559822,7,1396.913564
-0.517649,7,1398.363665
-0.577092,7,1399.811105
-0.482039,7,1401.245009
-0.549347,7,1402.697635
-0.290047,4,1403.678726
-0.521663,7,1405.114316
-0.478154,7,1406.581224
-0.468471,7,1408.031268
-0.503938,7,1409.481403
-0.459073,7,1410.931473
-0.481753,7,1412.398577
-0.503447,7,1413.84848
-0.533072,7,1415.298541
-0.582108,7,1416.748731
-0.513612,7,1418.198828
-0.465878,7,1419.649027
-0.507762,7,1421.099509
-0.468099,7,1422.565854
-0.579062,6,1424.01374
-0.469926,7,1425.466373
-0.644031,7,1426.916237
-0.685188,7,1428.366479
-0.580175,7,1429.816577
-0.527979,7,1431.267392
-0.479428,7,1432.717193
-0.48586,7,1434.167237
-0.439774,7,1435.617566
-0.442719,7,1437.067442
-0.568909,8,1438.751009
-0.51211,7,1440.218547
-0.507595,7,1441.684567
