time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,rollout/success_rate,rollout/ep_rew_mean,time/fps,time/episodes,train/critic_loss,train/n_updates,train/actor_loss,train/learning_rate
92733,25040,5.2,0.89,-0.48921655999999997,3,16710,1.1022318403774989e-05,92633,0.1785580851137638,0.001
92787,25055,5.21,0.89,-0.49262901000000014,3,16720,5.721791512769414e-06,92684,0.18096039891242982,0.001
92837,25068,5.19,0.89,-0.49252599,3,16730,4.143993010075064e-06,92736,0.179249107837677,0.001
92892,25083,5.22,0.89,-0.4979126000000001,3,16740,6.024334834364709e-06,92789,0.18077539801597595,0.001
92948,25099,5.23,0.89,-0.50328323,3,16750,7.618825369111922e-06,92845,0.1808557709058126,0.001
93004,25114,5.26,0.9,-0.49996150000000006,3,16760,5.869071856068331e-06,92901,0.17692197114229202,0.001
93063,25130,5.35,0.92,-0.5033054199999999,3,16770,8.038355417738785e-06,92961,0.17594591279824576,0.001
93116,25144,5.36,0.92,-0.50069583,3,16780,1.1908099168067565e-05,93013,0.17431946396827697,0.001
93166,25158,5.31,0.92,-0.49386712999999993,3,16790,8.833927343706213e-06,93064,0.17645699034134546,0.001
93220,25172,5.35,0.92,-0.4964014399999999,3,16800,3.4570631604375583e-06,93117,0.17999263107776642,0.001
93281,25189,5.48,0.95,-0.50794103,3,16810,5.608173523796722e-06,93178,0.17570871114730835,0.001
93334,25203,5.47,0.96,-0.50405021,3,16820,6.045672459246513e-06,93232,0.17717556158701578,0.001
93388,25218,5.51,0.97,-0.50696975,3,16830,6.038010587872122e-06,93285,0.17676759660243987,0.001
93436,25231,5.44,0.94,-0.50468674,3,16840,4.398672975488201e-06,93337,0.1813383474946022,0.001
93487,25245,5.39,0.94,-0.50009188,3,16850,4.232792169508078e-06,93384,0.178993950287501,0.001
93541,25260,5.37,0.93,-0.5090670199999999,3,16860,5.442126469764237e-06,93438,0.1768302246928215,0.001
93590,25273,5.27,0.91,-0.5079578499999999,3,16870,6.654256518838035e-06,93488,0.1790478378534317,0.001
93643,25287,5.27,0.91,-0.51244323,3,16880,8.641827844257931e-06,93543,0.17304682731628418,0.001
93697,25302,5.31,0.91,-0.51993146,3,16890,6.8416834058856084e-06,93593,0.18504729866981506,0.001
93749,25316,5.29,0.9,-0.51955102,3,16900,1.3312192398492092e-05,93649,0.17737772315740585,0.001
93802,25331,5.21,0.89,-0.5146250399999999,3,16910,7.744068690434297e-06,93699,0.1779809636729104,0.001
93856,25345,5.22,0.88,-0.5207251800000001,3,16920,5.43174254138042e-06,93753,0.17925531417131424,0.001
93904,25358,5.16,0.86,-0.51707974,3,16930,4.948898720158468e-06,93803,0.17669329047203064,0.001
93955,25372,5.19,0.87,-0.5195847100000001,3,16940,5.326356964966787e-06,93853,0.18757058680057526,0.001
94007,25386,5.2,0.86,-0.52309567,3,16950,4.934085518470966e-06,93907,0.18138229548931123,0.001
94059,25401,5.18,0.87,-0.51364478,3,16960,4.208508763830261e-06,93958,0.18050973330225265,0.001
94113,25415,5.23,0.89,-0.51116156,3,16970,1.0689480222936255e-05,94011,0.17316021621227265,0.001
94170,25431,5.27,0.89,-0.51297099,3,16980,9.603466332919197e-06,94067,0.1714608758687973,0.001
94219,25444,5.22,0.89,-0.5024052399999999,3,16990,9.313617283623898e-06,94115,0.17329755127429963,0.001
94275,25459,5.26,0.91,-0.50400581,3,17000,6.013341226207558e-06,94172,0.17555056810379027,0.001
94329,25474,5.27,0.91,-0.50988323,3,17010,4.764933737533283e-06,94227,0.1898589938879013,0.001
94379,25487,5.23,0.9,-0.50210792,3,17020,1.4541212446298838e-05,94277,0.1841859519481659,0.001
94431,25502,5.27,0.91,-0.5021889,3,17030,8.91423451321316e-06,94331,0.17898815870285034,0.001
94485,25516,5.3,0.93,-0.49883424000000004,3,17040,6.369299808284268e-06,94382,0.18310631513595582,0.001
94534,25530,5.27,0.93,-0.4948048299999999,3,17050,6.898749688843964e-06,94432,0.18117052018642427,0.001
94589,25545,5.3,0.93,-0.4993533399999999,3,17060,1.194342576127383e-05,94488,0.17493521918853125,0.001
94648,25561,5.35,0.92,-0.50024751,3,17070,4.928820203531359e-06,94546,0.1850314512848854,0.001
94703,25576,5.33,0.93,-0.4987687999999999,3,17080,3.8629376604149e-06,94601,0.1746097132563591,0.001
94752,25589,5.33,0.91,-0.50735112,3,17090,5.309062582152062e-06,94649,0.1869354322552681,0.001
94803,25603,5.28,0.9,-0.50457983,3,17100,6.817833612634179e-06,94701,0.18248664091030756,0.001
94859,25618,5.3,0.91,-0.49929966,3,17110,7.295133270547792e-06,94757,0.18152659918580735,0.001
94912,25633,5.33,0.92,-0.5015077900000001,3,17120,3.5235234084514864e-06,94810,0.1772666797041893,0.001
94961,25646,5.3,0.91,-0.5026803599999999,3,17130,4.98368881380884e-06,94858,0.17963470220565797,0.001
95016,25661,5.31,0.9,-0.5048663600000001,3,17140,6.415343523258343e-06,94912,0.17176927328109742,0.001
95070,25676,5.36,0.9,-0.51112309,3,17150,6.526582546939608e-06,94970,0.18540038168430328,0.001
95124,25690,5.35,0.89,-0.5106415400000001,3,17160,4.314869632556413e-06,95021,0.1799515187740326,0.001
95179,25705,5.31,0.89,-0.5121426199999999,3,17170,7.029040186049921e-06,95076,0.17614549895127615,0.001
95236,25721,5.33,0.89,-0.51158112,3,17180,4.147290220706574e-06,95134,0.17969330293791635,0.001
95293,25736,5.41,0.92,-0.5114153300000001,3,17190,3.901689107503141e-06,95191,0.17613312850395837,0.001
95343,25750,5.4,0.91,-0.50774172,3,17200,5.634823840712973e-06,95244,0.17666301131248474,0.001
95395,25764,5.36,0.89,-0.50443385,3,17210,4.271043735570856e-06,95292,0.1814961607257525,0.001
95442,25777,5.3,0.88,-0.5025103799999999,3,17220,6.243232102557765e-06,95340,0.17735106746355692,0.001
95492,25790,5.31,0.88,-0.50470721,3,17230,5.730970315198647e-06,95389,0.17684133350849152,0.001
95543,25804,5.27,0.89,-0.5019567,3,17240,1.4496232931075307e-05,95441,0.18637882669766745,0.001
95595,25818,5.25,0.88,-0.5018581100000001,3,17250,4.230543754601967e-06,95491,0.18452748656272888,0.001
95653,25834,5.29,0.89,-0.50200986,3,17260,4.722331777884392e-06,95550,0.17039732933044432,0.001
95705,25848,5.26,0.89,-0.5015204099999999,3,17270,6.054554251022637e-06,95602,0.18107786774635315,0.001
95756,25862,5.2,0.86,-0.49961051000000006,3,17280,6.428915509916676e-06,95653,0.1793606643165861,0.001
95805,25876,5.12,0.84,-0.4963316,3,17290,9.728790428198408e-06,95703,0.180641308426857,0.001
95851,25888,5.08,0.84,-0.49381229,3,17300,1.3091644541418646e-05,95748,0.17604640126228333,0.001
95901,25902,5.06,0.84,-0.49314552000000006,3,17310,4.615815123543144e-06,95797,0.1764024615287781,0.001
95961,25918,5.19,0.86,-0.49756090999999997,3,17320,8.62669351893904e-06,95859,0.17599433163801828,0.001
96014,25932,5.22,0.88,-0.49825758,3,17330,5.562204205489252e-06,95912,0.1818849414587021,0.001
96069,25947,5.26,0.87,-0.5052381699999999,3,17340,7.716009531577583e-06,95965,0.1805395245552063,0.001
96124,25962,5.29,0.88,-0.50514644,3,17350,7.782428838254418e-06,96022,0.17407905757427217,0.001
96173,25976,5.2,0.86,-0.50178181,3,17360,3.860842321046221e-06,96070,0.18317264318466187,0.001
96221,25989,5.16,0.85,-0.5001827400000001,3,17370,4.15324288951524e-06,96119,0.17170133590698242,0.001
96272,26003,5.16,0.88,-0.49634888000000005,3,17380,5.549554134631762e-06,96169,0.18091501891613007,0.001
96324,26017,5.19,0.89,-0.4991773500000001,3,17390,4.5554707412520655e-06,96221,0.1792566955089569,0.001
96381,26032,5.3,0.91,-0.5074679,3,17400,3.5928352417613496e-06,96278,0.1786770522594452,0.001
96428,26045,5.27,0.9,-0.5089068999999999,3,17410,6.20700340429418e-06,96325,0.17925568173329035,0.001
96481,26059,5.2,0.88,-0.5127506599999999,3,17420,3.843878554713835e-06,96378,0.1846728374560674,0.001
96529,26072,5.15,0.87,-0.5054543199999999,3,17430,2.9462673865054967e-06,96427,0.1790946900844574,0.001
96586,26088,5.17,0.88,-0.5092806299999999,3,17440,5.747086061091977e-06,96483,0.18287203907966615,0.001
96643,26103,5.19,0.89,-0.50916857,3,17450,5.643390068144072e-06,96540,0.17346880137920379,0.001
96695,26118,5.22,0.9,-0.51176902,3,17460,6.8737510900973575e-06,96595,0.18089576065540314,0.001
96747,26132,5.26,0.91,-0.51088302,3,17470,3.934468265599987e-06,96645,0.17935412057808467,0.001
96800,26146,5.28,0.91,-0.5127356799999999,3,17480,4.841742944942477e-06,96698,0.17876305679480234,0.001
96850,26160,5.26,0.91,-0.51090628,3,17490,3.17679914587643e-06,96747,0.17273481488227843,0.001
96896,26172,5.15,0.89,-0.5014948800000001,3,17500,4.106900587430573e-06,96795,0.18136800527572633,0.001
96955,26188,5.27,0.92,-0.5060591299999999,3,17510,4.858916971291667e-06,96852,0.18076245486736298,0.001
97011,26203,5.3,0.94,-0.50905788,3,17520,5.050930940342368e-06,96908,0.1787465363740921,0.001
97064,26218,5.35,0.94,-0.51286636,3,17530,6.332438412452272e-06,96961,0.1780634125073751,0.001
97111,26231,5.25,0.91,-0.50327601,3,17540,4.450728890030102e-06,97011,0.1695995032787323,0.001
97163,26245,5.2,0.9,-0.5018711699999999,3,17550,5.435331862220967e-06,97063,0.1816432699561119,0.001
97221,26261,5.26,0.91,-0.50267355,3,17560,3.4792738574651594e-06,97118,0.17052873224020004,0.001
97279,26276,5.32,0.91,-0.5101260900000001,3,17570,7.111443801477435e-06,97176,0.178619384765625,0.001
97334,26291,5.34,0.91,-0.51212001,3,17580,1.1762657504732487e-05,97232,0.18261226117610932,0.001
97394,26308,5.44,0.92,-0.51336697,3,17590,8.692661504028365e-06,97293,0.18262917697429656,0.001
97439,26320,5.43,0.92,-0.5108533899999999,3,17600,5.637514686895884e-06,97339,0.1664025992155075,0.001
97495,26335,5.4,0.92,-0.5079327,3,17610,6.560838149501554e-06,97392,0.18067371596892676,0.001
97546,26349,5.35,0.91,-0.49903828999999994,3,17620,5.684319717147446e-06,97443,0.17469946667551994,0.001
97607,26366,5.43,0.92,-0.51325728,3,17630,7.32982880435884e-06,97504,0.17723192274570465,0.001
97662,26381,5.51,0.95,-0.51404987,3,17640,6.287421304781067e-06,97560,0.18067002048095068,0.001
97712,26394,5.49,0.95,-0.5104093599999999,3,17650,5.691532123819343e-06,97610,0.18423401564359665,0.001
97772,26411,5.51,0.95,-0.5107386000000002,3,17660,4.287220690457616e-06,97669,0.17871679365634918,0.001
97825,26425,5.46,0.96,-0.5067199400000001,3,17670,3.4390003293083283e-06,97722,0.1793796181678772,0.001
97874,26438,5.4,0.94,-0.5039167,3,17680,4.159560830885312e-06,97774,0.17990523080031076,0.001
97926,26453,5.32,0.94,-0.49388804000000003,3,17690,7.877852294768672e-06,97824,0.18200041949748993,0.001
97982,26468,5.43,0.96,-0.50221872,3,17700,5.409821217957263e-06,97880,0.18434268732865652,0.001
98040,26484,5.45,0.96,-0.50333606,3,17710,5.284443280591707e-06,97937,0.17860166976849237,0.001
98098,26499,5.52,0.97,-0.50901947,3,17720,8.037143015826586e-06,97995,0.17541180849075316,0.001
98146,26513,5.39,0.94,-0.4992591899999999,3,17730,4.555865340686675e-06,98046,0.182217908402284,0.001
98200,26527,5.38,0.94,-0.49757082999999996,3,17740,3.64216191428568e-06,98098,0.17689521610736847,0.001
98251,26541,5.39,0.95,-0.49152377999999997,3,17750,6.842784614491393e-06,98150,0.1757863163948059,0.001
98300,26554,5.28,0.93,-0.48136578999999996,3,17760,5.7801085858955045e-06,98200,0.18162447214126587,0.001
98354,26569,5.29,0.91,-0.48068875,3,17770,5.186117959965486e-06,98252,0.17838671306769052,0.001
98402,26582,5.28,0.91,-0.4786976200000001,3,17780,7.146177631511819e-06,98300,0.17689629197120665,0.001
98456,26597,5.3,0.91,-0.48717688000000003,3,17790,6.126516564108897e-06,98353,0.1810321718454361,0.001
98512,26612,5.3,0.9,-0.49392876,3,17800,9.242679122204814e-06,98408,0.1776088202993075,0.001
98565,26626,5.25,0.89,-0.49110910999999996,3,17810,6.746857343387091e-06,98461,0.1762646198272705,0.001
98624,26642,5.26,0.89,-0.49241202,3,17820,5.2238837529979975e-06,98522,0.1772822162934712,0.001
98673,26655,5.27,0.91,-0.48732982999999996,3,17830,3.6408065398063627e-06,98571,0.18639474362134933,0.001
98724,26669,5.24,0.89,-0.48514477000000006,3,17840,6.187570647853136e-06,98622,0.1816350482404232,0.001
98778,26684,5.27,0.89,-0.49716011000000004,3,17850,1.1389816972950938e-05,98676,0.17397801876068114,0.001
98833,26699,5.33,0.91,-0.50283197,3,17860,8.85840093663622e-06,98731,0.17923878381649652,0.001
98890,26715,5.36,0.93,-0.50673141,3,17870,1.0166105691193176e-05,98789,0.18449993679920831,0.001
98941,26728,5.39,0.94,-0.50839349,3,17880,6.195782475515443e-06,98838,0.1688249260187149,0.001
98996,26743,5.4,0.93,-0.5090180300000001,3,17890,5.1374693612160625e-06,98894,0.18555935025215148,0.001
99045,26757,5.33,0.93,-0.4988775200000001,3,17900,5.315191356203286e-06,98942,0.18153891265392302,0.001
99094,26770,5.29,0.91,-0.49450551000000004,3,17910,4.728023024351084e-06,98992,0.17894905557235083,0.001
99147,26784,5.23,0.91,-0.48691376,3,17920,7.027677773813983e-06,99044,0.17914246448448726,0.001
99204,26800,5.31,0.92,-0.49506276,3,17930,6.628768142036279e-06,99101,0.1855965167284012,0.001
99256,26814,5.32,0.92,-0.4999095899999999,3,17940,7.928998305336185e-06,99154,0.17671111722787222,0.001
99309,26828,5.31,0.92,-0.4953637400000001,3,17950,4.612106181411946e-06,99207,0.1836495131254196,0.001
99360,26842,5.27,0.91,-0.49658329,3,17960,3.4167152080044617e-06,99260,0.18145486414432527,0.001
99416,26858,5.26,0.9,-0.4947966899999999,3,17970,4.664010930355289e-06,99314,0.1744842827320099,0.001
99468,26872,5.27,0.91,-0.49561323,3,17980,6.052963613001339e-06,99365,0.1740680163105329,0.001
99521,26886,5.25,0.91,-0.4958587300000001,3,17990,5.089153864901163e-06,99419,0.17417681217193604,0.001
99576,26901,5.31,0.92,-0.49700494999999995,3,18000,3.932866638933774e-06,99474,0.17983401119709014,0.001
99628,26915,5.34,0.94,-0.50135744,3,18010,1.2781480654666666e-05,99525,0.18014134764671325,0.001
99680,26929,5.33,0.92,-0.5041514,3,18020,6.558896226730819e-06,99578,0.17446361730496088,0.001
99730,26943,5.26,0.9,-0.49915969,3,18030,7.177705128924572e-06,99628,0.18679151435693106,0.001
99784,26958,5.28,0.91,-0.49963038,3,18040,6.9555209165628185e-06,99681,0.17701264222462973,0.001
99836,26972,5.27,0.9,-0.49942828,3,18050,5.145040449860971e-06,99734,0.18043788075447081,0.001
99890,26987,5.3,0.9,-0.50333968,3,18060,4.871533474215539e-06,99788,0.17973094582557678,0.001
99943,27001,5.27,0.9,-0.50154808,3,18070,4.380147553699014e-06,99840,0.17682577421267828,0.001
99994,27015,5.26,0.88,-0.5008468300000001,3,18080,3.4934760151372757e-06,99894,0.1811522270242373,0.001
