rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,time/fps,time/episodes,rollout/success_rate,train/actor_loss,train/learning_rate,train/critic_loss,train/n_updates
5.86,-0.70317733,86834,20830,4,13980,0.89,0.24889545639355978,0.001,8.533164494413844e-06,86733
5.86,-0.69165066,86897,20845,4,13990,0.89,0.2575587009390195,0.001,4.277531350756665e-06,86796
5.85,-0.6989122000000002,86957,20860,4,14000,0.88,0.2527548670768738,0.001,2.1973449596165057e-05,86857
5.74,-0.68609801,87009,20872,4,14010,0.87,0.24118555833896002,0.001,4.225098791721393e-06,86908
5.57,-0.67517196,87054,20883,4,14020,0.83,0.24651122093200684,0.001,4.067333065904677e-06,86958
5.51,-0.66997664,87107,20896,4,14030,0.83,0.24918027818202973,0.001,5.909967421757756e-06,87011
5.58,-0.6726618800000002,87170,20911,4,14040,0.85,0.25754587990897043,0.001,6.27475281232494e-06,87071
5.66,-0.68228577,87228,20925,4,14050,0.87,0.2629803990324338,0.001,3.836720338767918e-06,87132
5.64,-0.6854691000000002,87288,20939,4,14060,0.87,0.24503540396690368,0.001,5.981221784168156e-06,87189
5.64,-0.6834270200000002,87344,20953,4,14070,0.85,0.26563199423253536,0.001,9.10080962057691e-06,87243
5.62,-0.6787481,87396,20965,4,14080,0.84,0.2428920865058899,0.001,4.064373342771432e-06,87297
5.59,-0.6809357599999999,87456,20980,4,14090,0.83,0.2532007768750191,0.001,5.139235781825846e-06,87355
5.56,-0.6790888599999999,87513,20994,4,14100,0.82,0.2507013976573944,0.001,4.661466586445126e-06,87413
5.45,-0.6731694699999999,87554,21003,4,14110,0.79,0.24291042983531952,0.001,1.3938205484009814e-05,87453
5.62,-0.6830049499999999,87616,21018,4,14120,0.82,0.25118676324685413,0.001,3.4558771252098572e-06,87520
5.65,-0.6870379,87672,21032,4,14130,0.81,0.253406656285127,0.001,4.765121351132014e-06,87572
5.58,-0.6872746599999999,87728,21045,4,14140,0.8,0.2523563951253891,0.001,3.5737655252887635e-06,87629
5.5,-0.6710441800000001,87778,21057,4,14150,0.79,0.2448645204305649,0.001,3.827407499557012e-06,87679
5.48,-0.6712588199999999,87836,21071,4,14160,0.79,0.25762151181697845,0.001,4.968839220964583e-06,87735
5.49,-0.67864551,87893,21085,4,14170,0.8,0.23316102474927902,0.001,8.931991033023223e-06,87792
5.55,-0.6907591200000001,87951,21099,4,14180,0.82,0.25566423932711285,0.001,3.6871706849221178e-06,87851
5.58,-0.6958004299999999,88014,21114,4,14190,0.83,0.25443147122859955,0.001,3.3566316612147298e-06,87914
5.56,-0.69131276,88069,21127,4,14200,0.83,0.2481293554107348,0.001,7.169903028625413e-06,87969
5.69,-0.6974737600000002,88123,21140,4,14210,0.86,0.2664720167716344,0.001,3.935785343855969e-06,88023
5.73,-0.7060203,88189,21156,4,14220,0.87,0.25716846585273745,0.001,4.8869277634366884e-06,88088
5.7,-0.7070558,88242,21169,4,14230,0.86,0.24417799711227417,0.001,4.39218475938625e-06,88146
5.77,-0.7151828200000001,88305,21184,4,14240,0.87,0.26029387712478635,0.001,1.254463550139917e-05,88204
5.92,-0.73632052,88370,21200,4,14250,0.89,0.259170229945864,0.001,1.590486096704678e-05,88269
5.92,-0.7321299199999999,88428,21214,4,14260,0.89,0.26152938852707547,0.001,4.232843063315765e-06,88327
5.93,-0.73339513,88486,21228,4,14270,0.9,0.2586466148495674,0.001,6.314855530339021e-06,88386
5.93,-0.7283271900000001,88544,21242,4,14280,0.9,0.25441878537336987,0.001,4.4195046105717966e-06,88444
5.91,-0.7285798500000001,88605,21256,4,14290,0.89,0.252613490819931,0.001,4.276891513654846e-06,88505
5.99,-0.7327604199999999,88668,21272,4,14300,0.91,0.2630697141091029,0.001,4.946081882432433e-06,88569
5.99,-0.7280196499999998,88722,21285,4,14310,0.91,0.24478276632726192,0.001,4.792726997493446e-06,88622
5.86,-0.7176226099999999,88775,21297,4,14320,0.89,0.25497345874706906,0.001,6.457830901733057e-06,88675
5.93,-0.7242205899999999,88835,21312,4,14330,0.91,0.26172156631946564,0.001,6.234529109860887e-06,88734
5.82,-0.7174403400000001,88887,21324,4,14340,0.88,0.25001393506924313,0.001,1.4197040248594325e-05,88791
5.76,-0.70566818,88946,21338,4,14350,0.87,0.2609508122716631,0.001,1.8805867317236596e-05,88845
5.75,-0.7139647199999999,89003,21352,4,14360,0.86,0.26306522885958356,0.001,1.0129294726842394e-05,88902
5.67,-0.7087386500000001,89053,21364,4,14370,0.84,0.25282067911965506,0.001,4.910067218588665e-06,88952
5.7,-0.7160163700000001,89114,21379,4,14380,0.83,0.250036599735419,0.001,5.747900938028276e-06,89012
5.81,-0.7177360799999998,89186,21396,4,14390,0.84,0.24126485884189605,0.001,5.145965860720025e-06,89085
5.77,-0.7163300799999999,89245,21410,4,14400,0.83,0.25945840775966644,0.001,3.086263632212649e-06,89145
5.88,-0.7289551799999999,89310,21426,4,14410,0.85,0.24489599466323853,0.001,6.009184224759727e-06,89209
5.9,-0.7349597299999999,89365,21439,4,14420,0.84,0.2575669512152672,0.001,1.7468348232796416e-05,89264
5.93,-0.7306655900000001,89428,21454,4,14430,0.84,0.24806317687034607,0.001,1.2280117289265036e-05,89326
6.1,-0.7401655700000002,89497,21471,4,14440,0.86,0.25907533296516966,0.001,1.0351906699465222e-05,89397
6.02,-0.7365937300000001,89548,21483,4,14450,0.84,0.2527545243501663,0.001,4.2767102968355175e-05,89452
6.12,-0.7329966899999999,89615,21499,4,14460,0.86,0.2502717276414235,0.001,7.3599986383972764e-06,89515
6.26,-0.7368992199999999,89679,21515,4,14470,0.89,0.24856664488712946,0.001,4.666606211382411e-06,89578
6.27,-0.73175484,89741,21530,4,14480,0.9,0.2544831782579422,0.001,4.328014502637719e-06,89641
6.08,-0.7222276599999999,89794,21542,4,14490,0.88,0.2565029412508011,0.001,7.112383127605426e-06,89698
6.19,-0.73160582,89864,21559,4,14500,0.89,0.2637774475983211,0.001,1.0313782305664582e-05,89763
6.11,-0.7275873000000002,89921,21573,4,14510,0.88,0.2543838868538539,0.001,1.2428233276295941e-05,89825
6.13,-0.72078719,89978,21587,4,14520,0.9,0.25901932020982105,0.001,1.7119047394468605e-05,89877
6.03,-0.71064703,90031,21599,4,14530,0.89,0.2502112065752347,0.001,3.5642526654555695e-06,89930
6.02,-0.71442031,90099,21616,4,14540,0.9,0.25578794777393343,0.001,1.2404684912326048e-05,89997
6.02,-0.7175800199999999,90150,21628,4,14550,0.9,0.2555813267827034,0.001,5.870035693078535e-06,90049
5.92,-0.7116481400000001,90207,21642,4,14560,0.88,0.25238604630742756,0.001,7.231267448202873e-06,90104
5.84,-0.7032557400000001,90263,21655,4,14570,0.87,0.2509387403726578,0.001,4.491266554396134e-06,90163
5.79,-0.70459748,90320,21669,4,14580,0.86,0.25416766319956097,0.001,3.737894368376666e-06,90220
5.79,-0.6994672600000001,90373,21682,4,14590,0.86,0.241669699549675,0.001,1.1008721912730834e-05,90273
5.68,-0.69071408,90432,21696,4,14600,0.85,0.24782135869775498,0.001,8.259811368459071e-06,90336
5.72,-0.6918829899999999,90493,21711,4,14610,0.86,0.26266179978847504,0.001,5.356898100217222e-06,90392
5.63,-0.69174369,90541,21722,4,14620,0.83,0.2501544803380966,0.001,3.7717942242514776e-06,90445
5.72,-0.7040012800000001,90603,21737,4,14630,0.84,0.24943695962429047,0.001,1.3704393950320082e-05,90502
5.64,-0.6962090800000001,90663,21751,4,14640,0.83,0.2500230691262654,0.001,9.825636230483984e-06,90563
5.66,-0.6994284399999999,90716,21764,4,14650,0.83,0.25267110977854046,0.001,3.742519116453228e-06,90615
5.62,-0.69785192,90769,21777,4,14660,0.83,0.26691146443287533,0.001,3.990731556768878e-06,90669
5.68,-0.7169217700000001,90831,21792,4,14670,0.83,0.2608679085969925,0.001,5.667778708584592e-06,90730
5.74,-0.72485503,90894,21807,4,14680,0.84,0.25209865160286427,0.001,4.499398556845335e-06,90794
5.73,-0.7225982299999998,90946,21820,4,14690,0.84,0.26408642530441284,0.001,9.41424533656183e-06,90845
5.73,-0.7252966500000001,91005,21834,4,14700,0.84,0.2605793710265841,0.001,1.0282703052715597e-05,90904
5.75,-0.7218958900000001,91068,21849,4,14710,0.84,0.2506442793778011,0.001,5.566526364678534e-06,90967
5.69,-0.71210251,91110,21859,4,14720,0.84,0.25096006095409396,0.001,4.568771146296058e-06,91014
5.66,-0.7075014799999999,91169,21873,4,14730,0.84,0.25730616102615994,0.001,3.7141942736222213e-06,91068
5.55,-0.6974187099999999,91218,21885,4,14740,0.82,0.24632897476355234,0.001,3.7907261306221094e-06,91122
5.64,-0.7079920299999999,91280,21900,4,14750,0.84,0.24635279604366847,0.001,3.256822083130828e-06,91179
5.73,-0.71381541,91342,21915,4,14760,0.86,0.2531331454714139,0.001,5.087941038558104e-06,91243
5.72,-0.7073249699999999,91403,21930,4,14770,0.86,0.2486952394247055,0.001,8.324800622479719e-06,91307
5.47,-0.6751274099999999,91441,21939,4,14780,0.82,0.24131107330322266,0.001,2.0522946215351112e-05,91345
5.55,-0.6833437400000001,91501,21953,4,14790,0.82,0.25835927575826645,0.001,4.834292819092904e-06,91400
5.48,-0.6731272499999998,91553,21966,4,14800,0.81,0.24914064009984335,0.001,4.487347458355846e-06,91454
5.46,-0.6768295800000002,91614,21980,4,14810,0.81,0.25602713227272034,0.001,4.215336632894053e-06,91515
5.58,-0.6818837400000001,91668,21993,4,14820,0.83,0.2519112651546796,0.001,5.737327152625464e-06,91568
5.59,-0.68401117,91728,22008,4,14830,0.83,0.2414393275976181,0.001,2.3525710730609717e-06,91627
5.61,-0.6847219900000002,91779,22020,4,14840,0.84,0.26083673238754274,0.001,7.370880302914884e-06,91679
5.6,-0.6754580100000002,91840,22035,4,14850,0.85,0.25185812016328174,0.001,1.1622189352541076e-05,91741
5.56,-0.6735374699999999,91898,22049,4,14860,0.84,0.25030359625816345,0.001,4.566929533211805e-06,91798
5.48,-0.66781981,91951,22062,4,14870,0.83,0.25685102740923565,0.001,4.846206707043166e-06,91851
5.68,-0.69136914,92009,22076,4,14880,0.87,0.25241634498039883,0.001,7.844528984909024e-06,91913
5.72,-0.6996611999999999,92073,22091,4,14890,0.89,0.24988347717693873,0.001,1.0037090110667382e-05,91973
5.71,-0.6939414,92124,22103,4,14900,0.89,0.24614225029945375,0.001,4.1879352011164885e-06,92028
5.6,-0.68816697,92174,22115,4,14910,0.86,0.2608394878251212,0.001,4.800407720852361e-06,92074
5.72,-0.7061964100000001,92240,22131,4,14920,0.88,0.25082139670848846,0.001,7.117164711546918e-06,92139
5.54,-0.69319323,92282,22141,4,14930,0.84,0.2767711877822876,0.001,3.922842188330833e-05,92182
5.57,-0.7014569300000001,92336,22154,4,14940,0.84,0.2460996001958847,0.001,2.7342657631379552e-06,92235
5.62,-0.7096681000000001,92402,22170,4,14950,0.84,0.24686297525962195,0.001,2.9936867349533713e-06,92302
5.71,-0.72426449,92469,22186,4,14960,0.85,0.2526239731482097,0.001,5.770731799462478e-06,92368
5.81,-0.7289845899999999,92532,22201,4,14970,0.86,0.2459529995918274,0.001,1.4605344767915085e-05,92431
5.74,-0.7212594100000002,92583,22214,4,14980,0.84,0.2455449402332306,0.001,6.976900522204232e-06,92482
5.71,-0.7235380499999999,92644,22228,4,14990,0.83,0.25797898322343826,0.001,4.044218182267893e-06,92543
5.77,-0.73665287,92701,22242,4,15000,0.84,0.2581521953855242,0.001,6.2395166813595485e-06,92600
5.79,-0.7334603800000002,92753,22255,4,15010,0.85,0.24389689266681672,0.001,5.590614910033764e-06,92652
5.7,-0.7258820199999999,92810,22268,4,15020,0.83,0.25354086193773484,0.001,4.914175658793991e-06,92710
5.86,-0.73713912,92868,22282,4,15030,0.87,0.24755720297495523,0.001,3.818894962629808e-06,92769
5.89,-0.7305103199999999,92925,22296,4,15040,0.88,0.2526957665880521,0.001,2.5413339850880828e-05,92824
5.78,-0.7160989699999999,92980,22309,4,15050,0.86,0.2564513732989629,0.001,6.796779037661811e-06,92881
5.64,-0.6938206699999999,93033,22322,4,15060,0.84,0.2537025362253189,0.001,5.44684057028159e-06,92933
5.56,-0.69103044,93088,22335,4,15070,0.83,0.26045089463392895,0.001,3.542289732649806e-06,92988
5.62,-0.6975505900000001,93145,22348,4,15080,0.85,0.2505263217857906,0.001,5.043734323148133e-06,93049
5.55,-0.68277198,93199,22361,4,15090,0.84,0.2530693028654371,0.001,6.893585123179946e-06,93098
5.54,-0.6808539899999999,93255,22375,4,15100,0.83,0.2526187981878008,0.001,4.4398493628250435e-06,93156
5.64,-0.68201713,93317,22390,4,15110,0.85,0.2553389072418213,0.001,8.541734223399544e-06,93217
5.68,-0.68198742,93378,22404,4,15120,0.87,0.24514855146408082,0.001,5.458898158394732e-06,93277
5.69,-0.68119916,93437,22419,4,15130,0.87,0.25125218331813814,0.001,6.624370053032181e-06,93335
5.72,-0.68303742,93497,22433,4,15140,0.87,0.2530303512300764,0.001,6.028756940525325e-06,93397
5.76,-0.68574226,93556,22447,4,15150,0.88,0.24753575523694357,0.001,9.11549746736758e-06,93456
5.8,-0.69345399,93613,22461,4,15160,0.88,0.2555564216205052,0.001,4.0573689018076815e-06,93517
5.86,-0.6937417100000001,93674,22476,4,15170,0.89,0.2554407034601484,0.001,3.211678436595581e-06,93573
5.9,-0.6909838899999999,93735,22490,4,15180,0.89,0.26069104032857077,0.001,7.233762646917187e-06,93633
6.06,-0.7068926999999999,93805,22507,4,15190,0.89,0.24482688307762146,0.001,8.064462766318078e-06,93702
5.98,-0.7024566400000002,93853,22519,4,15200,0.87,0.2556074133941105,0.001,1.1190804343641503e-05,93757
5.93,-0.7143054199999999,93910,22532,4,15210,0.85,0.24874119247709,0.001,5.59715863346355e-06,93809
5.89,-0.71171325,93967,22546,4,15220,0.84,0.25506562491257984,0.001,4.012077397419489e-06,93866
5.84,-0.71259951,94021,22559,4,15230,0.83,0.2624088483197348,0.001,7.149020608007309e-06,93922
5.78,-0.7067945500000001,94075,22572,4,15240,0.82,0.2547797347818102,0.001,8.365977854347356e-06,93976
5.81,-0.7126322400000002,94137,22587,4,15250,0.83,0.24637584388256073,0.001,3.440343350900678e-06,94038
5.88,-0.71535496,94201,22602,4,15260,0.85,0.2563943330730711,0.001,4.022532428799812e-06,94101
5.85,-0.7156770300000003,94259,22616,4,15270,0.85,0.24987288670880453,0.001,8.305961338399876e-06,94159
5.79,-0.7163218600000001,94314,22630,4,15280,0.84,0.2560499778815678,0.001,4.627176654789114e-06,94214
5.73,-0.71042266,94378,22645,4,15290,0.86,0.2569165726502736,0.001,7.771509748029834e-06,94279
5.91,-0.7286101799999999,94444,22661,4,15300,0.9,0.2563630427633013,0.001,5.187872147871531e-06,94344
5.99,-0.7284633300000002,94509,22677,4,15310,0.92,0.2535870472590129,0.001,8.974211671860152e-06,94408
5.95,-0.7264855899999999,94562,22689,4,15320,0.91,0.2625357086459796,0.001,4.900177373201586e-06,94462
5.97,-0.7175794399999998,94618,22703,4,15330,0.92,0.26027119904756546,0.001,3.236936777284427e-06,94518
5.93,-0.7179515599999999,94668,22715,4,15340,0.91,0.26218531812940327,0.001,5.5502741491052025e-06,94567
5.94,-0.7176543599999999,94731,22730,4,15350,0.9,0.2578614552815755,0.001,9.416755372310743e-06,94631
5.92,-0.7263092699999999,94793,22745,4,15360,0.88,0.2516034947974341,0.001,4.488748280501957e-06,94692
5.93,-0.7316914399999999,94852,22759,4,15370,0.87,0.2568479371922357,0.001,7.42886043423953e-06,94752
6.02,-0.73836738,94916,22775,4,15380,0.89,0.24533678342898688,0.001,4.742372728590756e-06,94816
5.99,-0.7330453699999998,94977,22789,4,15390,0.88,0.24819913932255336,0.001,3.726311206264654e-06,94876
5.9,-0.722638,95034,22803,4,15400,0.86,0.25418693678719656,0.001,4.321030181537415e-06,94933
5.75,-0.7111932900000001,95084,22815,4,15410,0.83,0.2555588334798813,0.001,7.03037085258984e-06,94983
5.84,-0.71850472,95146,22830,4,15420,0.84,0.25456681350866955,0.001,4.579897108669684e-06,95044
5.87,-0.72938998,95205,22844,4,15430,0.83,0.25738136896065306,0.001,3.4912001995378106e-06,95103
5.95,-0.73052147,95263,22858,4,15440,0.85,0.2489521528283755,0.001,3.2071487036470594e-06,95163
5.84,-0.7312900600000001,95315,22871,4,15450,0.83,0.24716827273368835,0.001,5.505519993675989e-06,95214
5.8,-0.71522774,95373,22885,4,15460,0.84,0.2503972550233205,0.001,7.595258466608357e-06,95272
5.81,-0.7011780600000002,95433,22899,4,15470,0.86,0.2596607704957326,0.001,2.957943498434664e-06,95333
5.79,-0.70065013,95495,22914,4,15480,0.85,0.2570166792720556,0.001,7.942450793052558e-06,95395
5.7,-0.6963410799999998,95547,22927,4,15490,0.84,0.25553532370499205,0.001,7.22165655783361e-06,95448
5.69,-0.68809567,95603,22940,4,15500,0.84,0.25546686351299286,0.001,3.881837102426289e-06,95503
5.78,-0.6882937600000001,95662,22954,4,15510,0.87,0.23702858090400697,0.001,5.371508814278059e-06,95563
5.79,-0.68354675,95725,22969,4,15520,0.88,0.2540601130042757,0.001,5.234972929559133e-06,95625
5.7,-0.6725476299999998,95775,22982,4,15530,0.87,0.25561751425266266,0.001,2.880388660742028e-05,95674
5.75,-0.6782976400000001,95838,22997,4,15540,0.88,0.2621102690696716,0.001,7.023314446996665e-06,95738
5.8,-0.6714861900000001,95895,23010,4,15550,0.9,0.2622748961051305,0.001,1.2568037391247344e-05,95799
5.82,-0.6770466300000001,95955,23025,4,15560,0.9,0.2520206421613693,0.001,5.2985648153480724e-06,95856
5.78,-0.6811003099999999,96011,23038,4,15570,0.89,0.25058980472385883,0.001,5.570384075781476e-06,95911
5.84,-0.6842602899999999,96079,23055,4,15580,0.9,0.2504321212569873,0.001,3.3415348449731632e-06,95979
5.92,-0.69410675,96139,23069,4,15590,0.91,0.26157838106155396,0.001,8.976223398349248e-06,96040
6.03,-0.70853228,96206,23085,4,15600,0.93,0.2562759688922337,0.001,7.496533596297793e-06,96105
6.05,-0.7214662400000001,96267,23100,4,15610,0.92,0.25792667269706726,0.001,5.587263672168774e-06,96166
5.98,-0.72280637,96323,23113,4,15620,0.9,0.251436431493078,0.001,3.976490916102193e-06,96223
6.13,-0.7408179599999998,96388,23129,4,15630,0.93,0.2530038083593051,0.001,3.523219637221094e-06,96288
5.94,-0.7301087600000001,96432,23140,4,15640,0.88,0.2578691095113754,0.001,4.583479786950713e-06,96332
5.95,-0.73590502,96490,23154,4,15650,0.88,0.2443233405550321,0.001,3.467702792174047e-06,96390
5.93,-0.73108418,96548,23168,4,15660,0.88,0.2587361591202872,0.001,3.373360933827436e-06,96448
5.92,-0.72880568,96603,23181,4,15670,0.87,0.24670712053775787,0.001,4.642667954612989e-06,96507
5.86,-0.7270447299999999,96665,23196,4,15680,0.86,0.24758620347295487,0.001,6.920970268505958e-06,96565
5.75,-0.71494165,96714,23208,4,15690,0.84,0.25550106167793274,0.001,4.625390374712879e-06,96618
5.69,-0.71459921,96775,23222,4,15700,0.83,0.2515091374516487,0.001,3.404115735368881e-06,96674
5.72,-0.70971951,96839,23238,4,15710,0.84,0.24989411234855652,0.001,4.205454464075349e-06,96739
5.72,-0.7043057400000001,96895,23251,4,15720,0.85,0.2622719431916873,0.001,4.742265408215947e-06,96794
5.61,-0.6917788399999999,96949,23264,4,15730,0.83,0.2524962510381426,0.001,4.003145022579702e-06,96853
5.74,-0.69715314,97006,23278,4,15740,0.87,0.2644528845945994,0.001,7.1059771850438365e-06,96907
5.79,-0.69602467,97069,23293,4,15750,0.88,0.25189335005623953,0.001,6.926829298338687e-06,96969
5.81,-0.7068355599999999,97129,23308,4,15760,0.87,0.2597157784870693,0.001,1.5003690220640107e-05,97030
5.83,-0.7127214500000001,97186,23321,4,15770,0.88,0.2600706160068512,0.001,4.355697728897212e-06,97086
5.73,-0.7019783199999999,97238,23334,4,15780,0.87,0.2408783733844757,0.001,4.5741014673694735e-06,97137
5.78,-0.70768253,97292,23347,4,15790,0.88,0.2620259647568067,0.001,2.689968179462691e-06,97192
5.55,-0.68935279,97330,23356,4,15800,0.83,0.252671160868236,0.001,4.318380758507244e-06,97234
5.53,-0.6845169999999999,97392,23371,4,15810,0.83,0.26308336428233553,0.001,9.123134402346165e-06,97293
5.53,-0.68507891,97448,23384,4,15820,0.82,0.2611902930906841,0.001,6.4743826442281716e-06,97348
5.57,-0.68621734,97506,23398,4,15830,0.83,0.25487777094046277,0.001,4.079734367223864e-06,97410
5.6,-0.6919981900000001,97566,23413,4,15840,0.83,0.2601963033278783,0.001,2.281011385700064e-06,97465
5.65,-0.69732824,97634,23429,4,15850,0.83,0.2562606798277961,0.001,5.900703096510067e-06,97533
5.48,-0.6805753600000002,97677,23439,4,15860,0.81,0.2622077837586403,0.001,3.7810668800375424e-06,97577
5.55,-0.6789859899999999,97741,23455,4,15870,0.82,0.2438685204833746,0.001,3.3834971162605143e-06,97640
5.58,-0.6845730499999999,97796,23468,4,15880,0.81,0.24708279967308044,0.001,2.235165266029071e-05,97695
5.63,-0.68841,97855,23482,4,15890,0.81,0.2532285622188023,0.001,3.763685104526563e-06,97754
5.81,-0.69564797,97911,23496,4,15900,0.86,0.26027628034353256,0.001,4.345759407442529e-06,97810
5.81,-0.7079821899999998,97973,23511,4,15910,0.84,0.25192447938025,0.001,2.416622095324783e-06,97872
5.81,-0.7114630599999999,98029,23524,4,15920,0.85,0.258857158323129,0.001,6.701512461404491e-06,97928
5.8,-0.7098387500000001,98086,23538,4,15930,0.85,0.2621305932601293,0.001,4.785412973736432e-06,97985
5.72,-0.7015653600000001,98138,23550,4,15940,0.84,0.2559951990842819,0.001,6.514271587678065e-06,98037
5.56,-0.6962723300000002,98190,23563,4,15950,0.81,0.2599892318248749,0.001,4.924370159642422e-06,98090
5.6,-0.70229779,98237,23574,4,15960,0.81,0.2613625228404999,0.001,8.041260116442572e-06,98136
5.51,-0.7049906100000001,98292,23588,4,15970,0.79,0.2651979114328112,0.001,7.3566329449801875e-06,98191
5.5,-0.70839973,98346,23601,4,15980,0.79,0.25315587861197336,0.001,3.6021643674238087e-06,98245
5.46,-0.70705054,98401,23614,4,15990,0.79,0.2605893015861511,0.001,4.290345562670457e-06,98300
5.5,-0.71057033,98461,23628,4,16000,0.79,0.24612035708768026,0.001,3.429837858805383e-06,98361
5.5,-0.70148538,98523,23643,4,16010,0.8,0.24842655658721924,0.001,1.0784407777464367e-05,98424
5.48,-0.6954038,98577,23656,4,16020,0.79,0.2340303510427475,0.001,4.95929737098777e-06,98478
5.39,-0.6923477300000002,98625,23668,4,16030,0.77,0.2612372100353241,0.001,1.0416641634947154e-05,98524
5.5,-0.69592363,98688,23683,4,16040,0.79,0.26564014206329983,0.001,1.4065793872456803e-05,98587
5.52,-0.6950120299999999,98742,23696,4,16050,0.79,0.26297921793801443,0.001,6.241946851202686e-06,98640
5.7,-0.70717737,98807,23712,4,16060,0.83,0.25304272770881653,0.001,2.918104785619237e-06,98707
5.75,-0.71202825,98867,23726,4,16070,0.84,0.2516746371984482,0.001,5.5435732141025556e-06,98766
5.78,-0.70628466,98924,23740,4,16080,0.86,0.25125578542550403,0.001,4.511484803515486e-06,98823
5.87,-0.71546323,98988,23755,4,16090,0.88,0.26255460722105844,0.001,2.909568203384489e-06,98887
5.82,-0.7141081899999999,99043,23769,4,16100,0.87,0.2472643032670021,0.001,5.432213811218389e-06,98947
5.85,-0.71934819,99108,23784,4,16110,0.88,0.25441052950918674,0.001,2.8050868365880888e-06,99008
5.78,-0.7144876900000001,99155,23795,4,16120,0.86,0.24154479801654816,0.001,6.994007435423555e-06,99054
5.79,-0.7125662800000001,99204,23807,4,16130,0.86,0.24738557388385138,0.001,3.2247060062218225e-06,99105
5.72,-0.7125304999999998,99260,23821,4,16140,0.84,0.24306996911764145,0.001,4.578119084423331e-06,99164
5.79,-0.7129150399999997,99321,23835,4,16150,0.86,0.2657529041171074,0.001,4.856750138060306e-06,99219
5.75,-0.7037117099999999,99382,23850,4,16160,0.86,0.2649815103837422,0.001,5.169147243577754e-06,99283
5.82,-0.7085043800000002,99449,23866,4,16170,0.87,0.2555222064256668,0.001,5.1949697470783055e-06,99348
5.85,-0.7138448700000001,99509,23881,4,16180,0.87,0.26058895140886307,0.001,9.136808898801974e-06,99413
5.83,-0.70875936,99571,23896,4,16190,0.87,0.2569079101085663,0.001,3.888447395183903e-06,99470
5.89,-0.7226710299999999,99632,23910,4,16200,0.88,0.25266765696661814,0.001,3.496167177477868e-06,99531
5.79,-0.7142323799999999,99687,23923,4,16210,0.86,0.26025593280792236,0.001,4.044681304549158e-06,99587
5.92,-0.7213015300000002,99747,23938,4,16220,0.88,0.253527894616127,0.001,7.034803502392606e-06,99646
6.05,-0.72899238,99809,23953,4,16230,0.9,0.248097762465477,0.001,3.3042288123397157e-06,99709
6.06,-0.73573069,99866,23967,4,16240,0.9,0.25488909227507456,0.001,5.4010433164616444e-06,99765
5.97,-0.7222211700000001,99918,23979,4,16250,0.9,0.2590834856033325,0.001,2.819191604430671e-06,99818
5.9,-0.7194368899999998,99972,23992,4,16260,0.88,0.24646942104612077,0.001,3.0683258631013033e-06,99876
