rollout/success_rate,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/episodes,time/fps,rollout/ep_rew_mean,train/learning_rate,train/actor_loss,train/n_updates,train/critic_loss
0.83,11242,41615,5.14,7270,3,-0.5078747299999999,0.001,0.17812467366456985,41513,9.087828857445857e-06
0.8,11254,41660,5.07,7280,3,-0.50211668,0.001,0.17594507038593293,41557,6.560334168170812e-06
0.78,11267,41707,4.97,7290,3,-0.49698507,0.001,0.17874336540699004,41605,5.871445682714693e-06
0.79,11282,41763,5.01,7300,3,-0.49737910999999996,0.001,0.170571838816007,41659,1.312713599569785e-05
0.83,11296,41814,5.1,7310,3,-0.49599667,0.001,0.16971994638442994,41712,5.990711179038044e-06
0.8,11309,41863,5.02,7320,3,-0.49257595000000004,0.001,0.1739926685889562,41760,8.230869146548988e-06
0.79,11323,41914,5.0,7330,3,-0.49254241,0.001,0.1685277819633484,41811,6.5965691646852065e-06
0.8,11337,41966,5.01,7340,3,-0.49406515999999995,0.001,0.1747903097420931,41866,9.486893304710975e-06
0.82,11350,42015,5.05,7350,3,-0.49348917999999997,0.001,0.17515336871147155,41912,1.5130225074244663e-05
0.81,11365,42069,5.07,7360,3,-0.49885184000000005,0.001,0.17243957271178564,41966,5.978563990538532e-06
0.8,11380,42123,5.08,7370,3,-0.5011203000000001,0.001,0.17669202387332916,42020,9.05079223230132e-06
0.78,11391,42165,5.05,7380,3,-0.5001425400000001,0.001,0.18056806921958923,42063,9.615228918846697e-06
0.78,11404,42213,5.06,7390,3,-0.50312336,0.001,0.17041391879320145,42111,5.4499252352494904e-06
0.79,11419,42266,5.03,7400,3,-0.49663187000000003,0.001,0.17447582383950552,42164,9.902108634681403e-06
0.78,11432,42315,5.01,7410,3,-0.49673665000000006,0.001,0.16976733754078546,42215,8.317756510223262e-06
0.78,11445,42362,4.99,7420,3,-0.4972814900000001,0.001,0.18332150081793466,42260,6.487533331286007e-06
0.78,11458,42412,4.98,7430,3,-0.49078570000000005,0.001,0.17794747650623322,42309,1.1008989683129281e-05
0.8,11474,42469,5.03,7440,3,-0.49060046,0.001,0.172460046907266,42366,7.152176522140508e-06
0.79,11488,42520,5.05,7450,3,-0.49241673999999996,0.001,0.1705976516008377,42418,4.829486533708404e-06
0.8,11502,42573,5.04,7460,3,-0.48988621000000004,0.001,0.1726231813430786,42469,9.187278556055389e-06
0.79,11516,42625,5.02,7470,3,-0.49323365,0.001,0.17439143359661102,42522,7.551762488825868e-06
0.85,11532,42684,5.19,7480,3,-0.50530836,0.001,0.17036462078491846,42581,4.708175614117256e-06
0.86,11546,42734,5.21,7490,3,-0.5057613,0.001,0.1727212190628052,42632,7.252472460095305e-06
0.85,11560,42785,5.19,7500,3,-0.50460608,0.001,0.1735684096813202,42683,5.200764780965983e-06
0.86,11574,42838,5.23,7510,3,-0.51032653,0.001,0.18429356813430786,42736,4.9914725650523906e-06
0.87,11587,42886,5.24,7520,3,-0.50727546,0.001,0.1715354472398758,42784,3.3855495379005638e-06
0.87,11602,42939,5.27,7530,3,-0.5118668599999999,0.001,0.175474281112353,42836,3.241860516330538e-06
0.84,11615,42987,5.18,7540,3,-0.51240302,0.001,0.18755409121513367,42885,6.65082977017543e-06
0.84,11628,43034,5.14,7550,3,-0.5096294100000001,0.001,0.16883524060249328,42932,1.2462314862204948e-05
0.84,11641,43083,5.1,7560,3,-0.5024572400000001,0.001,0.17505765209595361,42981,1.408830291893537e-05
0.84,11653,43129,5.04,7570,3,-0.49623491000000003,0.001,0.17943550348281861,43029,7.957786783663323e-06
0.83,11666,43175,4.91,7580,3,-0.47696906999999994,0.001,0.1839098185300827,43071,5.35686135663127e-06
0.84,11680,43227,4.93,7590,3,-0.47941529999999993,0.001,0.17381425946950912,43123,4.302972911318648e-06
0.85,11695,43282,4.97,7600,3,-0.4803654399999999,0.001,0.1736617475748062,43180,4.303233799873851e-06
0.83,11709,43333,4.95,7610,3,-0.47902357999999995,0.001,0.1739170253276825,43229,5.1964155621438595e-06
0.83,11723,43384,4.98,7620,3,-0.47676241000000014,0.001,0.1783052533864975,43281,3.2752148854342523e-06
0.85,11738,43439,5.0,7630,3,-0.4778078499999999,0.001,0.18059839059909186,43338,1.731906839571214e-05
0.87,11752,43490,5.03,7640,3,-0.47357573000000003,0.001,0.16324974000453948,43388,1.678843273111852e-05
0.87,11765,43537,5.03,7650,3,-0.47547071,0.001,0.18214029669761658,43435,8.425855230598245e-06
0.87,11779,43591,5.08,7660,3,-0.48310277,0.001,0.17772214710712433,43489,5.374984630179824e-06
0.88,11795,43648,5.19,7670,3,-0.48729910000000004,0.001,0.18351604789495468,43545,7.724424904154148e-06
0.87,11808,43697,5.22,7680,3,-0.4970794599999999,0.001,0.17096781730651855,43594,6.640252574167486e-06
0.85,11821,43745,5.18,7690,3,-0.4940724999999999,0.001,0.16557116508483888,43642,6.688241182928323e-06
0.84,11836,43799,5.17,7700,3,-0.49687088999999984,0.001,0.17790380865335464,43697,9.999206516416356e-06
0.84,11849,43847,5.14,7710,3,-0.4950738599999999,0.001,0.1779653032620748,43747,4.687807707644727e-06
0.86,11863,43901,5.17,7720,3,-0.49817161000000004,0.001,0.18053004145622253,43798,6.054697223589756e-06
0.83,11876,43947,5.08,7730,3,-0.49146315000000007,0.001,0.17692652344703674,43847,1.497348966950085e-05
0.83,11890,43998,5.08,7740,3,-0.4902804699999999,0.001,0.1755540743470192,43896,9.483018175160396e-06
0.84,11905,44054,5.17,7750,3,-0.4938089600000001,0.001,0.17634553142956325,43951,4.604197101798491e-06
0.82,11918,44100,5.09,7760,3,-0.48772774999999996,0.001,0.18420684933662415,43997,6.024536560289562e-06
0.82,11932,44151,5.03,7770,3,-0.48746267000000004,0.001,0.17947281897068024,44051,6.933179217109379e-06
0.82,11945,44200,5.03,7780,3,-0.48581496,0.001,0.1692490354180336,44098,8.665975656185765e-06
0.84,11958,44250,5.05,7790,3,-0.48024585,0.001,0.17205506265163423,44147,7.024873957561794e-06
0.84,11973,44302,5.03,7800,3,-0.47755901999999995,0.001,0.17706402142842612,44199,4.831474219220884e-06
0.86,11986,44352,5.05,7810,3,-0.4755355399999999,0.001,0.17141478757063547,44250,5.932114125547135e-06
0.85,12000,44403,5.02,7820,3,-0.47310996000000005,0.001,0.1714540958404541,44300,3.900805631928961e-06
0.87,12014,44455,5.08,7830,3,-0.4761946800000001,0.001,0.17348672449588776,44353,8.250509949903062e-06
0.85,12027,44504,5.06,7840,3,-0.47665026999999993,0.001,0.181023803850015,44402,5.606075395310957e-06
0.85,12043,44559,5.05,7850,3,-0.47881417999999987,0.001,0.1702277958393097,44459,6.688357643724885e-06
0.84,12055,44604,5.04,7860,3,-0.47726214999999994,0.001,0.17090376615524291,44504,4.039517443743535e-06
0.84,12069,44655,5.04,7870,3,-0.47615802,0.001,0.17941051423549653,44554,5.302027693687705e-06
0.85,12083,44709,5.09,7880,3,-0.4792759399999999,0.001,0.17819115767876306,44607,6.005286119640611e-06
0.84,12097,44758,5.08,7890,3,-0.4830355799999998,0.001,0.1789679765701294,44655,3.804805273830425e-05
0.84,12111,44810,5.08,7900,3,-0.48612326000000006,0.001,0.17659573256969452,44708,5.2584654213205795e-06
0.84,12126,44864,5.12,7910,3,-0.49207938999999995,0.001,0.17560947835445403,44763,5.272196540317964e-06
0.83,12140,44916,5.13,7920,3,-0.49774447,0.001,0.17960213124752045,44813,5.1140119315581005e-06
0.84,12153,44965,5.1,7930,3,-0.49315164,0.001,0.17331865429878235,44863,4.591398995520042e-06
0.86,12168,45020,5.16,7940,3,-0.49752889000000006,0.001,0.1814536303281784,44918,1.640258058917728e-05
0.84,12180,45063,5.04,7950,3,-0.4855945800000001,0.001,0.18919750452041625,44961,5.3991331697034186e-06
0.86,12193,45113,5.09,7960,3,-0.48897731000000005,0.001,0.1792474885781606,45010,4.683081291053289e-06
0.83,12206,45158,5.03,7970,3,-0.48355847,0.001,0.17757219076156616,45055,5.999562836223049e-06
0.81,12219,45208,4.99,7980,3,-0.4904516399999999,0.001,0.17292720079421997,45106,1.6661661720718258e-05
0.83,12234,45261,5.03,7990,3,-0.49145151,0.001,0.18232974658409754,45158,5.876015090204116e-06
0.81,12247,45309,4.99,8000,3,-0.49153671000000004,0.001,0.17856560150782266,45208,3.859726499892228e-06
0.82,12262,45366,5.02,8010,3,-0.4916595200000001,0.001,0.17076504975557327,45264,6.7122305154043715e-06
0.84,12277,45421,5.05,8020,3,-0.4899272,0.001,0.17532051248209818,45318,6.728043055253303e-06
0.83,12292,45475,5.1,8030,3,-0.49650525,0.001,0.18068049252033233,45373,5.7811004808172585e-06
0.84,12307,45531,5.11,8040,3,-0.49598732,0.001,0.1763110558191935,45429,5.72858372530997e-06
0.85,12321,45582,5.19,8050,3,-0.5024799600000001,0.001,0.16954726229111353,45480,8.995154303192976e-06
0.86,12335,45633,5.2,8060,3,-0.50315777,0.001,0.177862811088562,45530,5.577468164119636e-06
0.89,12348,45682,5.24,8070,3,-0.5053370300000001,0.001,0.1739753693342209,45580,6.270894618864986e-06
0.9,12362,45731,5.23,8080,3,-0.49685044000000006,0.001,0.17439361214637755,45631,6.051886430213926e-06
0.86,12373,45774,5.13,8090,3,-0.49105999999999994,0.001,0.18116371830304465,45674,5.227670499152737e-06
0.88,12388,45827,5.18,8100,3,-0.48993445,0.001,0.1860413004954656,45725,8.165306401982283e-06
0.88,12403,45883,5.17,8110,3,-0.49147335999999997,0.001,0.1662147343158722,45780,7.491548831239925e-06
0.86,12417,45934,5.13,8120,3,-0.49041736,0.001,0.18100175509850183,45831,4.926709758971508e-06
0.83,12430,45982,5.07,8130,3,-0.4932183000000001,0.001,0.1775701940059662,45879,7.623341844009701e-06
0.81,12443,46032,5.01,8140,3,-0.49547125000000003,0.001,0.180300864080588,45930,4.892102538178733e-06
0.83,12459,46089,5.07,8150,3,-0.49846294999999996,0.001,0.17222776263952255,45987,4.199485601930064e-06
0.83,12473,46139,5.06,8160,3,-0.49740556,0.001,0.18084987103939057,46036,6.115407995821443e-06
0.82,12486,46189,5.07,8170,3,-0.49784368,0.001,0.17780976891517639,46086,1.0503758949198527e-05
0.82,12500,46239,5.08,8180,3,-0.50044736,0.001,0.17139964799086252,46137,4.0416566662315745e-06
0.83,12512,46284,5.1,8190,3,-0.4977024499999999,0.001,0.17915719747543335,46184,8.079521376203046e-06
0.84,12527,46339,5.12,8200,3,-0.49804944999999995,0.001,0.17017226666212082,46236,4.177408072791877e-06
0.83,12541,46390,5.07,8210,3,-0.48966141999999996,0.001,0.17972667329013348,46287,5.014251257762226e-06
0.84,12555,46441,5.07,8220,3,-0.48899793,0.001,0.17613536367813745,46339,5.089994526012258e-06
0.86,12568,46491,5.09,8230,3,-0.48652496,0.001,0.17959747910499574,46389,5.720503213524353e-06
0.86,12583,46544,5.12,8240,3,-0.48946548,0.001,0.18105608224868774,46441,6.565360915071021e-06
0.84,12596,46594,5.05,8250,3,-0.48444027,0.001,0.17955543597539267,46492,3.1298901982760676e-06
0.85,12611,46647,5.08,8260,3,-0.4863043,0.001,0.1789097065726916,46545,4.865616309264927e-06
0.87,12625,46698,5.09,8270,3,-0.48342727999999996,0.001,0.17695772647857666,46596,1.4331396505440352e-05
0.88,12638,46746,5.07,8280,3,-0.4727195000000001,0.001,0.1767763078212738,46644,8.432136564806569e-06
0.89,12653,46801,5.17,8290,3,-0.48445114000000006,0.001,0.16300578663746515,46701,6.776838593699115e-06
0.88,12667,46853,5.14,8300,3,-0.48210793,0.001,0.1714938928683599,46751,4.982600557923433e-06
0.87,12681,46903,5.13,8310,3,-0.4865297600000001,0.001,0.1772756963968277,46803,5.068242626293795e-06
0.85,12695,46955,5.14,8320,3,-0.4881026600000001,0.001,0.17119601120551428,46851,5.139841505297227e-06
0.86,12708,47005,5.14,8330,3,-0.48522498,0.001,0.18184116780757903,46905,5.87973381698248e-06
0.86,12722,47055,5.11,8340,3,-0.48155066999999996,0.001,0.1689891219139099,46952,4.6894982309216475e-06
0.87,12736,47106,5.12,8350,3,-0.48170371,0.001,0.1767153963446617,47005,4.103706108556556e-06
0.85,12750,47158,5.11,8360,3,-0.48537753,0.001,0.17722814033428827,47055,5.95008797669531e-06
0.84,12764,47211,5.13,8370,3,-0.49245228,0.001,0.17699987292289734,47109,5.6791035603964705e-06
0.82,12777,47259,5.13,8380,3,-0.5005225799999999,0.001,0.1821173777182897,47157,8.701424879594319e-06
0.82,12791,47311,5.1,8390,3,-0.50184091,0.001,0.17500991906438554,47208,6.0781567299272865e-06
0.81,12806,47363,5.1,8400,3,-0.5069587299999999,0.001,0.17497306423527853,47261,1.7358230252284557e-05
0.79,12818,47410,5.07,8410,3,-0.5048501200000001,0.001,0.1760429417093595,47308,1.9442252778389957e-05
0.8,12831,47458,5.03,8420,3,-0.50041015,0.001,0.18039914965629578,47358,5.759833015872573e-06
0.8,12846,47512,5.07,8430,3,-0.5048588199999999,0.001,0.1798370604713758,47410,8.048130856271504e-06
0.8,12860,47562,5.07,8440,3,-0.5016972299999999,0.001,0.17269709706306458,47462,4.557542251859559e-06
0.78,12873,47613,5.07,8450,3,-0.50755832,0.001,0.18065990507602692,47511,3.2909267702052603e-06
0.8,12888,47668,5.1,8460,3,-0.50481611,0.001,0.17139834463596343,47566,5.1795693707390456e-06
0.8,12903,47720,5.09,8470,3,-0.50401564,0.001,0.1730983704328537,47616,5.536624636685398e-06
0.83,12917,47774,5.15,8480,3,-0.51100938,0.001,0.17662001897891363,47672,4.369245364917636e-06
0.83,12931,47826,5.15,8490,3,-0.50350725,0.001,0.17730949819087982,47722,5.177977300263592e-06
0.83,12945,47876,5.13,8500,3,-0.49670079000000006,0.001,0.1761142522096634,47776,3.887483853759477e-06
0.85,12959,47926,5.16,8510,3,-0.4956511600000001,0.001,0.1711624413728714,47826,6.828859265321323e-06
0.85,12973,47977,5.19,8520,3,-0.5029634199999999,0.001,0.17559742501803807,47876,2.325169888146255e-05
0.85,12988,48033,5.21,8530,3,-0.5082442600000001,0.001,0.17471517196723393,47931,4.634777334493785e-06
0.85,13001,48082,5.2,8540,3,-0.51128859,0.001,0.17083522975444793,47979,9.663524724601303e-06
0.88,13016,48138,5.25,8550,3,-0.5101397799999998,0.001,0.17388611733913423,48035,1.8469325550540815e-05
0.85,13029,48183,5.15,8560,3,-0.50152429,0.001,0.16911859065294266,48083,6.494597869277641e-06
0.85,13043,48237,5.17,8570,3,-0.5019471999999999,0.001,0.17292418330907822,48135,7.3916910423577065e-06
0.84,13058,48291,5.17,8580,3,-0.49280874,0.001,0.17839166522026062,48188,3.429159164625162e-06
0.86,13073,48346,5.2,8590,3,-0.49501449000000003,0.001,0.17925375699996948,48244,7.710722381186011e-06
0.87,13087,48397,5.21,8600,3,-0.4940401000000001,0.001,0.17126332819461823,48295,4.680789334088331e-06
0.88,13102,48452,5.26,8610,3,-0.49449565999999995,0.001,0.17328934073448182,48346,5.915322662986e-06
0.89,13116,48506,5.29,8620,3,-0.49367421,0.001,0.1786637802918752,48404,8.264036523542018e-06
0.87,13129,48554,5.21,8630,3,-0.4836711700000001,0.001,0.1864640216032664,48451,1.255029837921029e-05
0.89,13144,48608,5.26,8640,3,-0.48090779000000006,0.001,0.17759696394205093,48505,6.181271999139426e-06
0.89,13159,48662,5.24,8650,3,-0.47990092000000006,0.001,0.17199552804231644,48559,6.729710037234327e-06
0.91,13174,48716,5.33,8660,3,-0.48633422000000004,0.001,0.1788985083500544,48614,8.291471203847323e-06
0.92,13190,48776,5.39,8670,3,-0.48786611,0.001,0.18178201147488185,48672,8.517310951512108e-06
0.93,13205,48832,5.41,8680,3,-0.49278024000000004,0.001,0.17891579493880272,48729,1.3199415775488887e-05
0.89,13217,48877,5.31,8690,3,-0.49396687,0.001,0.17335490882396698,48775,5.7835201611548355e-06
0.88,13231,48927,5.3,8700,3,-0.49701577,0.001,0.18061842024326324,48825,1.837776881075115e-05
0.87,13245,48978,5.26,8710,3,-0.50241859,0.001,0.183379065990448,48876,5.169681617189781e-06
0.86,13259,49028,5.22,8720,3,-0.49767882999999996,0.001,0.1700877845287323,48926,1.1906638292202842e-05
0.89,13274,49084,5.3,8730,3,-0.5032951900000001,0.001,0.16939730942249298,48981,7.167391504481202e-06
0.88,13289,49140,5.32,8740,3,-0.5087531500000001,0.001,0.18156651088169642,49040,4.987841196322863e-06
0.88,13303,49193,5.31,8750,3,-0.50913754,0.001,0.1740970343351364,49091,6.4688789279898625e-06
0.88,13317,49242,5.26,8760,3,-0.50530975,0.001,0.1845341444015503,49140,4.465982783585787e-06
0.87,13331,49296,5.2,8770,3,-0.50112612,0.001,0.17375679016113282,49192,5.526778477360495e-06
0.85,13346,49350,5.18,8780,3,-0.50500693,0.001,0.1715819090604782,49247,6.1650786544002285e-06
0.87,13359,49399,5.22,8790,3,-0.50397048,0.001,0.17518655061721802,49296,4.372082275949651e-06
0.89,13375,49458,5.31,8800,3,-0.51246251,0.001,0.1794500152269999,49355,6.769861859841815e-06
0.9,13389,49510,5.32,8810,3,-0.5123257600000002,0.001,0.17782195806503295,49408,6.427930838981411e-06
0.9,13402,49558,5.3,8820,3,-0.5135149200000001,0.001,0.17124360501766206,49456,4.252398002790869e-06
0.88,13416,49608,5.24,8830,3,-0.51182307,0.001,0.17680643498897552,49506,7.784423208552957e-06
0.88,13431,49662,5.22,8840,3,-0.5123156,0.001,0.17693283905585608,49559,8.467372860347192e-06
0.87,13446,49719,5.26,8850,3,-0.5163356699999998,0.001,0.17695768425861994,49615,4.812179440705222e-06
0.88,13461,49772,5.3,8860,3,-0.52148803,0.001,0.18001931692872727,49670,6.383557450005485e-06
0.89,13476,49830,5.34,8870,3,-0.52734239,0.001,0.168108668923378,49725,4.486202215048252e-06
0.9,13491,49883,5.33,8880,3,-0.52137793,0.001,0.1793407474954923,49781,6.1582015102127725e-06
0.9,13505,49934,5.35,8890,3,-0.5217457799999999,0.001,0.1762170135974884,49834,1.2396399779390776e-05
0.89,13520,49991,5.33,8900,3,-0.5168453000000001,0.001,0.17610521018505096,49889,6.088648660806939e-06
0.9,13536,50048,5.38,8910,3,-0.5158904799999999,0.001,0.1761358454823494,49946,5.194300077467536e-06
0.91,13550,50102,5.44,8920,3,-0.51919318,0.001,0.17905441990920476,50000,1.0318953887430585e-05
0.89,13563,50147,5.39,8930,3,-0.5141991300000001,0.001,0.17506620585918425,50046,5.656101347994991e-06
0.88,13576,50198,5.36,8940,3,-0.5103229300000001,0.001,0.17493951072295508,50098,4.068324415129609e-06
0.89,13591,50252,5.33,8950,3,-0.50844996,0.001,0.18514636904001236,50149,4.510754536113382e-06
0.88,13606,50306,5.34,8960,3,-0.50638772,0.001,0.17140060663223267,50204,1.1756255313836542e-05
0.88,13621,50360,5.3,8970,3,-0.5048395600000001,0.001,0.17893898189067842,50257,6.651960347880959e-06
0.85,13633,50405,5.22,8980,3,-0.5031981300000001,0.001,0.1782752921183904,50305,6.695767600225129e-06
0.86,13647,50457,5.23,8990,3,-0.50520224,0.001,0.18076172719399133,50355,7.4398428751010215e-06
0.85,13660,50506,5.15,9000,3,-0.50215443,0.001,0.17884418368339539,50404,3.881153285571297e-06
0.84,13675,50559,5.11,9010,3,-0.5022962599999999,0.001,0.1748759796222051,50456,5.708743249973243e-06
0.85,13691,50620,5.18,9020,3,-0.5055354400000001,0.001,0.1770069102446238,50517,3.64528750651516e-06
0.88,13705,50671,5.24,9030,3,-0.5067351800000001,0.001,0.1732629750456129,50569,3.99833957739507e-06
0.89,13719,50724,5.26,9040,3,-0.50593739,0.001,0.17077693045139314,50620,4.624350685844547e-06
0.88,13734,50777,5.25,9050,3,-0.50084877,0.001,0.1824467360973358,50677,8.880570749170148e-06
0.87,13748,50828,5.22,9060,3,-0.50213115,0.001,0.17132390439510345,50725,7.766149155941094e-06
0.85,13761,50877,5.17,9070,3,-0.49889072000000007,0.001,0.17931168973445893,50775,3.437364421188249e-06
0.89,13776,50932,5.27,9080,3,-0.50184841,0.001,0.18065921749387467,50829,4.706964253793038e-06
0.88,13789,50980,5.23,9090,3,-0.49589872999999995,0.001,0.17571447491645814,50878,4.710311986855231e-06
0.9,13804,51033,5.27,9100,3,-0.49605979,0.001,0.1791018635034561,50931,5.178935771255055e-06
0.91,13819,51090,5.31,9110,3,-0.49569846000000006,0.001,0.18066074848175048,50985,7.1145176661957524e-06
0.89,13833,51142,5.22,9120,3,-0.49046943,0.001,0.17525253693262735,51039,5.315288641819886e-06
0.88,13847,51193,5.22,9130,3,-0.49236846,0.001,0.17275519172350565,51091,4.078680793403085e-06
0.88,13862,51247,5.23,9140,3,-0.49573848,0.001,0.18391967316468558,51144,7.994772393734214e-06
0.86,13875,51296,5.19,9150,3,-0.49787307999999997,0.001,0.18493207295735678,51194,8.32010967618165e-06
0.87,13890,51349,5.21,9160,3,-0.50368792,0.001,0.18290951599677405,51246,7.0171342182826874e-06
0.88,13904,51403,5.26,9170,3,-0.5054270200000001,0.001,0.1694769501686096,51300,7.608004762005294e-06
0.88,13920,51461,5.29,9180,3,-0.5085564699999999,0.001,0.17647212743759155,51358,6.000254415994277e-06
0.88,13933,51509,5.29,9190,3,-0.5084387499999999,0.001,0.16926941573619841,51407,6.186154314491432e-06
0.86,13947,51561,5.28,9200,3,-0.5088010700000001,0.001,0.17787370085716248,51459,4.899732448393479e-06
0.86,13962,51615,5.25,9210,3,-0.5090406700000001,0.001,0.1747676283121109,51512,5.3401543482323175e-06
0.87,13975,51664,5.22,9220,3,-0.50540417,0.001,0.18186029295126596,51562,4.604485638992628e-06
0.86,13988,51712,5.19,9230,3,-0.5078769599999999,0.001,0.17294407884279886,51609,5.200309715291951e-06
0.84,14002,51761,5.14,9240,3,-0.5038004899999999,0.001,0.1700271934270859,51659,3.7119173157407204e-06
0.85,14015,51811,5.15,9250,3,-0.5061138500000001,0.001,0.18757972369591394,51711,3.7183120108844983e-06
0.84,14029,51862,5.13,9260,3,-0.5028509600000001,0.001,0.18116428554058076,51760,7.078350336087169e-06
0.83,14042,51908,5.05,9270,3,-0.49904258,0.001,0.1796453595161438,51806,8.69655286805937e-06
0.81,14056,51962,5.01,9280,3,-0.49865557000000005,0.001,0.17969905436038972,51862,5.2059382142033425e-06
