rollout/ep_len_mean,time/total_timesteps,time/episodes,rollout/success_rate,rollout/ep_rew_mean,time/time_elapsed,time/fps,train/critic_loss,train/n_updates,train/actor_loss,train/learning_rate
10.82,7785,1240,0.17,-0.5605027300000001,1723,4,0.0067772106267511845,7666,0.648537258307139,0.001
11.0,7875,1250,0.17,-0.5628984,1743,4,0.0065353917016182095,7775,0.6440508663654327,0.001
11.04,7944,1260,0.17,-0.5632410499999999,1759,4,0.0052505215164273976,7844,0.6506916880607605,0.001
11.04,8017,1270,0.17,-0.5610149099999999,1776,4,0.007706839724310807,7914,0.6452329903841019,0.001
11.07,8088,1280,0.16,-0.5619944299999999,1792,4,0.008948835456976667,7987,0.634303942322731,0.001
11.07,8154,1290,0.14,-0.5609353300000001,1807,4,0.00914262467995286,8051,0.6315221985181173,0.001
10.99,8220,1300,0.15,-0.5560166,1822,4,0.005603608582168818,8118,0.6392015099525452,0.001
10.07,8287,1310,0.18,-0.53293762,1839,4,0.006296271504834294,8186,0.6582183639208475,0.001
7.68,8356,1320,0.17,-0.4374798299999999,1854,4,0.00789713447115251,8252,0.6532387584447861,0.001
7.34,8428,1330,0.15,-0.41226033,1871,4,0.0052152676895881695,8327,0.6457275152206421,0.001
7.43,8528,1340,0.12,-0.42169929000000006,1894,4,0.010553480591624975,8427,0.6678790301084518,0.001
7.45,8620,1350,0.14,-0.42388677999999996,1916,4,0.008320758061017841,8518,0.6658015549182892,0.001
7.42,8686,1360,0.15,-0.42214502000000004,1931,4,0.006608669471461326,8585,0.6389192342758179,0.001
7.47,8764,1370,0.15,-0.42729064,1948,4,0.006735880160704255,8662,0.6714722712834676,0.001
7.46,8834,1380,0.17,-0.42720304000000014,1965,4,0.006402075756341219,8733,0.6851373612880707,0.001
7.47,8901,1390,0.18,-0.42587536,1980,4,0.006994810154927629,8803,0.6544409195582072,0.001
7.63,8983,1400,0.15,-0.43124137999999995,1999,4,0.005548356023306648,8880,0.6618265628814697,0.001
7.72,9059,1410,0.14,-0.43108911,2016,4,0.006881443706030647,8957,0.6639356166124344,0.001
8.88,9244,1420,0.14,-0.47161536000000004,2062,4,0.005166460759937763,9144,0.6722959876060486,0.001
9.99,9427,1430,0.19,-0.51152241,2108,4,0.004562947200611234,9329,0.6732516586780548,0.001
10.27,9555,1440,0.24,-0.5097802,2140,4,0.007270354428328574,9439,0.6808716952800751,0.001
10.17,9637,1450,0.26,-0.4966900799999999,2160,4,0.0065145185217261314,9534,0.6834481954574585,0.001
11.36,9822,1460,0.26,-0.5515034499999999,2205,4,0.007078015943989158,9722,0.6698383986949921,0.001
14.03,10167,1470,0.31,-0.6270603299999999,2293,4,0.006384270938320292,9973,0.6676022410392761,0.001
18.56,10690,1480,0.33,-0.7628712999999999,2427,4,0.007289968819047014,10592,0.6365242401758829,0.001
22.53,11154,1490,0.36,-0.8803882400000002,2545,4,0.007123849419876933,11027,0.6180563938617706,0.001
24.39,11422,1500,0.42,-0.9298738100000001,2614,4,0.007288629654794931,11324,0.5970110297203064,0.001
25.35,11594,1510,0.49,-0.9440148800000001,2658,4,0.008237132104113698,11494,0.6201537847518921,0.001
24.11,11655,1520,0.58,-0.8901784400000001,2674,4,0.009158531436696649,11557,0.5937595367431641,0.001
22.74,11701,1530,0.62,-0.83477095,2685,4,0.008723621349781751,11602,0.6055803894996643,0.001
24.95,12050,1540,0.64,-0.8964958100000001,2775,4,0.0076058808923698965,11952,0.5683691394329071,0.001
24.86,12123,1550,0.7,-0.8908590099999999,2793,4,0.007330036846299967,12025,0.5588285485903423,0.001
25.33,12355,1560,0.77,-0.87559009,2853,4,0.007683332194574177,12218,0.5169228911399841,0.001
24.03,12570,1570,0.81,-0.8089261400000001,2908,4,0.007609541658312082,12446,0.5242384958267212,0.001
20.25,12715,1580,0.86,-0.6817280099999999,2945,4,0.007755719590932131,12614,0.5272003412246704,0.001
16.66,12820,1590,0.9,-0.56535798,2972,4,0.009021506578262364,12722,0.5289606600999832,0.001
15.01,12923,1600,0.94,-0.51186975,2999,4,0.008535622153431177,12824,0.492576003074646,0.001
13.92,12986,1610,0.95,-0.48812730000000004,3015,4,0.008205190300941467,12888,0.4827806353569031,0.001
15.08,13163,1620,0.94,-0.5303201099999999,3060,4,0.008546857676731471,13063,0.48010843835378947,0.001
16.17,13318,1630,0.93,-0.5620325,3100,4,0.007106454111635685,13215,0.47224466502666473,0.001
13.2,13370,1640,0.96,-0.46578688,3113,4,0.008510148152709007,13271,0.4476290245850881,0.001
13.19,13442,1650,0.96,-0.46685836999999997,3132,4,0.008947727070855243,13342,0.44122830033302307,0.001
11.58,13513,1660,0.97,-0.4200913500000001,3150,4,0.008204511133953929,13414,0.3946784436702728,0.001
9.9,13560,1670,0.98,-0.38975498000000003,3162,4,0.0061619417974725366,13462,0.4269564598798752,0.001
9.95,13710,1680,0.97,-0.38618696999999996,3201,4,0.008692956077866257,13612,0.423125696182251,0.001
9.47,13767,1690,0.97,-0.37856899000000005,3215,4,0.006801252905279398,13669,0.40514813363552094,0.001
8.94,13817,1700,0.97,-0.3705019199999999,3228,4,0.007978584337979554,13719,0.3832491636276245,0.001
8.86,13872,1710,0.97,-0.37000562000000004,3242,4,0.00695264246314764,13773,0.3690974861383438,0.001
7.65,13928,1720,0.98,-0.32915494,3257,4,0.007901771226897836,13829,0.37271489202976227,0.001
6.55,13973,1730,0.99,-0.30019613,3268,4,0.008127688616514205,13875,0.337627649307251,0.001
7.67,14137,1740,0.98,-0.32598640999999995,3311,4,0.007792960563353424,14039,0.3438550042254584,0.001
7.49,14191,1750,0.98,-0.3189801,3324,4,0.007553901465144008,14090,0.351156584918499,0.001
7.35,14248,1760,0.98,-0.31844452999999995,3339,4,0.009332826294537102,14149,0.34528403480847675,0.001
7.33,14293,1770,0.98,-0.31866198,3351,4,0.006821562815457582,14194,0.3279164433479309,0.001
6.31,14341,1780,0.99,-0.30145372000000004,3363,4,0.007168654166162014,14242,0.33360588550567627,0.001
6.74,14441,1790,0.99,-0.30812534,3389,4,0.007524496667641908,14342,0.3434520351390044,0.001
6.78,14495,1800,0.99,-0.30837243,3403,4,0.007690514205023646,14397,0.2926914691925049,0.001
6.71,14543,1810,0.99,-0.30303113000000004,3415,4,0.007901075878180563,14445,0.30459554493427277,0.001
6.63,14591,1820,0.99,-0.29795972000000004,3427,4,0.007708125514909625,14491,0.3258281648159027,0.001
6.72,14645,1830,0.99,-0.30180194,3441,4,0.007786664739251136,14545,0.2910647690296173,0.001
5.56,14693,1840,1.0,-0.27695059,3454,4,0.007654742244631052,14594,0.27913030982017517,0.001
5.53,14744,1850,1.0,-0.28143143,3467,4,0.007391247153282166,14645,0.286038413643837,0.001
5.75,14823,1860,1.0,-0.28635271,3487,4,0.007234792225062847,14723,0.28130196034908295,0.001
6.12,14905,1870,1.0,-0.29666014999999996,3508,4,0.006579160410910845,14804,0.26571965714295703,0.001
6.37,14978,1880,1.0,-0.30121181,3527,4,0.007088443380780518,14879,0.2519853636622429,0.001
5.86,15027,1890,1.0,-0.29173994000000003,3540,4,0.006755657843314111,14926,0.26574957370758057,0.001
5.78,15073,1900,1.0,-0.28670915999999996,3551,4,0.006329537718556821,14974,0.23384211957454681,0.001
5.75,15118,1910,1.0,-0.28703219999999996,3563,4,0.006409041467122734,15020,0.23774868249893188,0.001
5.76,15167,1920,1.0,-0.28982799,3576,4,0.006447143969126046,15069,0.25503021478652954,0.001
5.76,15221,1930,1.0,-0.28810927,3590,4,0.006449860753491521,15122,0.2363918125629425,0.001
5.75,15268,1940,1.0,-0.28615588,3602,4,0.007208187133073807,15169,0.2252039909362793,0.001
5.74,15318,1950,1.0,-0.2838940300000001,3615,4,0.006366819608956575,15220,0.21773235499858856,0.001
5.41,15364,1960,1.0,-0.27493261999999996,3626,4,0.005988241755403578,15266,0.2675763666629791,0.001
5.1,15415,1970,1.0,-0.26639503999999997,3639,4,0.006440283916890621,15315,0.2216058373451233,0.001
4.88,15466,1980,1.0,-0.26032173999999997,3653,4,0.005509494617581367,15368,0.2301527907450994,0.001
4.84,15511,1990,1.0,-0.26022448,3664,4,0.006436747964471579,15413,0.21790355443954468,0.001
4.81,15554,2000,1.0,-0.25945540999999994,3675,4,0.005281526129692793,15456,0.22003592054049173,0.001
4.85,15603,2010,1.0,-0.2619864,3688,4,0.005499384133145213,15505,0.21859891712665558,0.001
4.86,15653,2020,1.0,-0.26026934999999995,3701,4,0.006033773650415242,15554,0.2153526470065117,0.001
4.78,15699,2030,1.0,-0.25670999,3713,4,0.005378764308989048,15600,0.20969509581724802,0.001
4.76,15744,2040,1.0,-0.25766067000000004,3724,4,0.0049204021692276,15646,0.19669882953166962,0.001
4.74,15792,2050,1.0,-0.25479552,3737,4,0.0052566383965313435,15694,0.20519421994686127,0.001
4.75,15839,2060,1.0,-0.25904242,3749,4,0.004637022316455841,15739,0.20715691149234772,0.001
4.7,15885,2070,1.0,-0.25920996,3760,4,0.0048460731049999595,15787,0.22022686898708344,0.001
4.68,15934,2080,1.0,-0.26071928,3773,4,0.004346432350575924,15835,0.18151095509529114,0.001
4.7,15981,2090,1.0,-0.26124453000000003,3785,4,0.004763006046414375,15883,0.1977909356355667,0.001
4.77,16031,2100,1.0,-0.26299456,3798,4,0.004346250439994037,15932,0.19984342902898788,0.001
4.78,16081,2110,1.0,-0.26430878,3811,4,0.004582543764263392,15982,0.1851942539215088,0.001
4.73,16126,2120,1.0,-0.26612862,3823,4,0.0038483566604554653,16027,0.1814291700720787,0.001
4.73,16172,2130,1.0,-0.26717820000000003,3834,4,0.003752990742214024,16073,0.18792835623025894,0.001
4.75,16219,2140,1.0,-0.26545494000000003,3847,4,0.004404166868577401,16121,0.21712850034236908,0.001
4.83,16275,2150,1.0,-0.26944899,3861,4,0.004034292604774237,16175,0.18056625127792358,0.001
4.88,16327,2160,1.0,-0.26926745,3874,4,0.003305841761175543,16227,0.15898211300373077,0.001
4.93,16378,2170,1.0,-0.27276697999999994,3887,4,0.0034630354028195144,16279,0.17786963284015656,0.001
4.89,16423,2180,1.0,-0.27005026,3899,4,0.0036700712516903877,16324,0.17527220646540323,0.001
4.85,16466,2190,1.0,-0.26826173999999997,3910,4,0.004091840470209718,16367,0.16899237781763077,0.001
4.85,16516,2200,1.0,-0.26805146999999996,3923,4,0.0032972833607345818,16414,0.17398187021414438,0.001
4.82,16563,2210,1.0,-0.26350435,3935,4,0.003072839812375605,16465,0.14826272428035736,0.001
4.79,16605,2220,1.0,-0.26053154999999995,3946,4,0.0030545275076292455,16506,0.1732809692621231,0.001
4.81,16653,2230,1.0,-0.25969578,3958,4,0.003107999567873776,16555,0.17397374411424002,0.001
4.87,16706,2240,1.0,-0.26037909,3972,4,0.002842190209776163,16606,0.17353026568889618,0.001
4.77,16752,2250,1.0,-0.25737674,3984,4,0.0028303544502705337,16653,0.1584845557808876,0.001
4.71,16798,2260,1.0,-0.25601676,3995,4,0.0027790736639872193,16700,0.1572711318731308,0.001
4.7,16848,2270,1.0,-0.25254406,4008,4,0.0026742407120764256,16749,0.15583650767803192,0.001
4.69,16892,2280,1.0,-0.25314183,4020,4,0.0026375442394055426,16794,0.15697532147169113,0.001
4.73,16939,2290,1.0,-0.25553676999999997,4032,4,0.0026443726383149624,16841,0.15008719265460968,0.001
4.72,16988,2300,1.0,-0.25573492000000003,4044,4,0.002606661815661937,16888,0.13840368390083313,0.001
4.67,17030,2310,1.0,-0.25603558,4055,4,0.0026206214679405093,16932,0.14716001600027084,0.001
4.71,17076,2320,1.0,-0.25811731,4067,4,0.0023807611782103778,16977,0.15071872621774673,0.001
4.72,17125,2330,1.0,-0.25847507999999997,4080,4,0.002300876984372735,17025,0.14910174161195755,0.001
4.66,17172,2340,1.0,-0.25627223999999993,4092,4,0.002724054967984557,17073,0.13982731848955154,0.001
4.64,17216,2350,1.0,-0.25440878999999994,4103,4,0.0024891849607229233,17118,0.14153250058492026,0.001
4.63,17261,2360,1.0,-0.25441442000000003,4115,4,0.002460124669596553,17162,0.12887365370988846,0.001
4.6,17308,2370,1.0,-0.25358885999999997,4127,4,0.002147036325186491,17210,0.14550153414408365,0.001
4.63,17355,2380,1.0,-0.25576603000000003,4139,4,0.002304071036633104,17256,0.12845531105995178,0.001
4.64,17403,2390,1.0,-0.25541727999999997,4151,4,0.0020047285070177168,17303,0.159295916557312,0.001
4.6,17448,2400,1.0,-0.25458625,4163,4,0.0021165567450225353,17350,0.13985824584960938,0.001
4.63,17493,2410,1.0,-0.25659994,4174,4,0.002223080606199801,17395,0.15307379513978958,0.001
4.58,17534,2420,1.0,-0.25559695,4185,4,0.0019176744972355664,17436,0.14799944311380386,0.001
4.53,17578,2430,1.0,-0.25443732,4196,4,0.0018629225203767418,17480,0.14258435368537903,0.001
4.52,17624,2440,1.0,-0.25775389000000004,4208,4,0.0018453443772159517,17526,0.13414999097585678,0.001
4.55,17671,2450,1.0,-0.25815982,4220,4,0.0018305362202227116,17573,0.11956463009119034,0.001
4.59,17720,2460,1.0,-0.26044608,4233,4,0.0020699169447955987,17622,0.12938384215037027,0.001
4.57,17765,2470,1.0,-0.25879195000000005,4245,4,0.0017427809303626417,17666,0.1337060034275055,0.001
4.56,17811,2480,1.0,-0.25759727,4256,4,0.0018310961604584008,17712,0.1368246152997017,0.001
4.55,17858,2490,1.0,-0.25732389,4268,4,0.001795964684182157,17759,0.13951488335927328,0.001
4.54,17902,2500,1.0,-0.25870759,4280,4,0.001693137630354613,17804,0.1314464882016182,0.001
4.55,17948,2510,1.0,-0.25814485,4292,4,0.0017817373387515544,17850,0.13449170192082724,0.001
4.58,17992,2520,1.0,-0.25616365999999996,4303,4,0.0015117740724235774,17893,0.1362619251012802,0.001
4.64,18042,2530,1.0,-0.26012691999999993,4316,4,0.0016038537723943591,17944,0.13344080249468485,0.001
4.66,18090,2540,1.0,-0.26192303999999994,4328,4,0.001623308495618403,17992,0.14027737081050873,0.001
4.65,18136,2550,1.0,-0.26239924,4340,4,0.001567631697980687,18037,0.13889764994382858,0.001
4.63,18183,2560,1.0,-0.25960946,4352,4,0.0014871790772303939,18085,0.1344144642353058,0.001
4.66,18231,2570,1.0,-0.26207375000000005,4364,4,0.001604011212475598,18132,0.13479877014954886,0.001
4.63,18274,2580,1.0,-0.26030232999999997,4375,4,0.0013967071718070656,18175,0.13619331270456314,0.001
4.65,18323,2590,1.0,-0.26112502000000004,4388,4,0.001615352142835036,18222,0.1331680342555046,0.001
4.66,18368,2600,1.0,-0.25992040000000005,4400,4,0.0014525537262670696,18269,0.13096121698617935,0.001
4.67,18415,2610,1.0,-0.26054279,4412,4,0.0014676171354949473,18317,0.12226686626672745,0.001
4.69,18461,2620,1.0,-0.26310383000000004,4424,4,0.0014347477350383996,18361,0.12133242934942245,0.001
4.62,18504,2630,1.0,-0.25828163000000004,4435,4,0.0015617975150234997,18406,0.11959834024310112,0.001
4.64,18554,2640,1.0,-0.25587618999999995,4447,4,0.0013109467108733952,18456,0.11223221942782402,0.001
4.6,18596,2650,1.0,-0.25426393,4458,4,0.0013770089717581868,18498,0.11908284947276115,0.001
4.58,18641,2660,1.0,-0.2548137,4470,4,0.0012815180816687644,18543,0.12182394042611122,0.001
4.55,18686,2670,1.0,-0.25449546,4481,4,0.0013068608241155744,18587,0.1096242219209671,0.001
4.59,18733,2680,1.0,-0.25375403999999996,4494,4,0.001217993616592139,18635,0.12389545887708664,0.001
4.57,18780,2690,1.0,-0.25131799,4506,4,0.001312326785409823,18682,0.12356382980942726,0.001
4.59,18827,2700,1.0,-0.25201103,4518,4,0.0012410338677000254,18728,0.11089154332876205,0.001
4.54,18869,2710,1.0,-0.24663203000000003,4529,4,0.0012670608412008733,18771,0.12264735624194145,0.001
4.54,18915,2720,1.0,-0.24763094,4541,4,0.0013923672027885913,18817,0.11635981500148773,0.001
4.58,18962,2730,1.0,-0.24855360999999998,4553,4,0.0011722985422238708,18864,0.1202720229824384,0.001
4.54,19008,2740,1.0,-0.24826082999999993,4564,4,0.0012787074956577271,18910,0.11886471882462502,0.001
4.56,19052,2750,1.0,-0.24811161,4576,4,0.0012227633560542017,18954,0.12835580110549927,0.001
4.6,19101,2760,1.0,-0.25081549,4588,4,0.0012529175262898206,19002,0.12492962429920833,0.001
4.62,19148,2770,1.0,-0.25126254000000003,4600,4,0.0012935399543493986,19050,0.12236725290616353,0.001
4.59,19192,2780,1.0,-0.25241256999999995,4612,4,0.0011061004013754427,19093,0.11586380377411842,0.001
4.59,19239,2790,1.0,-0.25399794000000003,4624,4,0.0010997806675732136,19140,0.1161758042871952,0.001
4.58,19285,2800,1.0,-0.25629457,4636,4,0.0012036249274387956,19185,0.12184222042560577,0.001
4.64,19333,2810,1.0,-0.26132187000000007,4648,4,0.0011366180842742324,19235,0.11113106956084569,0.001
4.64,19379,2820,1.0,-0.25883651,4660,4,0.0011326559178996831,19281,0.12031290680170059,0.001
4.59,19421,2830,1.0,-0.2586654,4671,4,0.0010845532233361155,19322,0.10229060798883438,0.001
4.58,19466,2840,1.0,-0.25850572,4682,4,0.0011706023360602558,19368,0.12548281624913216,0.001
4.64,19516,2850,1.0,-0.26052657,4695,4,0.0009987724479287863,19417,0.11925952136516571,0.001
4.62,19563,2860,1.0,-0.25856654999999995,4707,4,0.0009913197485730053,19464,0.11607283850510915,0.001
4.6,19608,2870,1.0,-0.25815449,4719,4,0.0010735693387687207,19510,0.12253145625193913,0.001
4.61,19653,2880,1.0,-0.25867477,4730,4,0.0009467766067245975,19554,0.10516917705535889,0.001
4.63,19702,2890,1.0,-0.25909712,4743,4,0.0009630604065023363,19603,0.11551985144615173,0.001
4.6,19745,2900,1.0,-0.2557945,4754,4,0.0009682136122137308,19646,0.1160613273580869,0.001
4.58,19791,2910,1.0,-0.25526961000000004,4766,4,0.0009492988116107881,19692,0.12518709897994995,0.001
4.55,19834,2920,1.0,-0.25562342,4777,4,0.0009189287811750546,19735,0.12431590259075165,0.001
4.63,19884,2930,1.0,-0.26034766000000004,4790,4,0.0010710888309404254,19786,0.12489542365074158,0.001
4.71,19937,2940,1.0,-0.26594012999999994,4803,4,0.0011086557725710528,19838,0.1148759163916111,0.001
4.72,19988,2950,1.0,-0.26695521,4816,4,0.001052582694683224,19888,0.10664423803488414,0.001
4.71,20034,2960,1.0,-0.26586902,4828,4,0.0009632924455218017,19936,0.10954834272464116,0.001
4.71,20079,2970,1.0,-0.26637511,4840,4,0.0009037025389261544,19980,0.11465305089950562,0.001
4.7,20123,2980,1.0,-0.26617457,4851,4,0.001046244491590187,20024,0.115374356508255,0.001
4.66,20168,2990,1.0,-0.26632157,4863,4,0.00091354267206043,20070,0.11280723661184311,0.001
4.74,20219,3000,1.0,-0.26618854999999997,4876,4,0.000924340053461492,20121,0.10037686675786972,0.001
4.73,20264,3010,1.0,-0.26489077,4887,4,0.0009491639561019838,20164,0.11485367019971211,0.001
4.77,20311,3020,1.0,-0.26845229000000004,4900,4,0.0008788107777945697,20211,0.10825901478528976,0.001
4.68,20352,3030,1.0,-0.26184262,4910,4,0.0009415393724339083,20254,0.12051983177661896,0.001
4.61,20398,3040,1.0,-0.25540945,4922,4,0.0009209534764522687,20299,0.11655367165803909,0.001
4.56,20444,3050,1.0,-0.25482035999999997,4934,4,0.0009578268024294326,20346,0.11769665032625198,0.001
4.55,20489,3060,1.0,-0.25200767,4945,4,0.0010117446072399616,20391,0.11007599160075188,0.001
4.55,20534,3070,1.0,-0.24993296000000004,4957,4,0.0008165444247424603,20435,0.10921651870012283,0.001
4.55,20578,3080,1.0,-0.24926319000000002,4968,4,0.0008931051590479911,20480,0.11030526459217072,0.001
4.55,20623,3090,1.0,-0.24544434000000007,4980,4,0.0009841638820944354,20523,0.11154972016811371,0.001
4.48,20667,3100,1.0,-0.24599895,4991,4,0.0009188501746393741,20569,0.11151519045233727,0.001
4.47,20711,3110,1.0,-0.24565765999999997,5002,4,0.0008628537063486875,20613,0.11092890799045563,0.001
4.48,20759,3120,1.0,-0.24297400999999996,5015,4,0.0007490230374969542,20661,0.1043851301074028,0.001
4.49,20801,3130,1.0,-0.24430883,5026,4,0.0008375938778044656,20703,0.10127943009138107,0.001
4.53,20851,3140,1.0,-0.24699417,5038,4,0.0008883906744553574,20753,0.10919155428806941,0.001
4.54,20898,3150,1.0,-0.24710553999999996,5050,4,0.0008520353439962491,20800,0.10825182124972343,0.001
4.52,20941,3160,1.0,-0.24885094,5062,4,0.0008274866850115359,20843,0.10270503908395767,0.001
4.51,20985,3170,1.0,-0.25042338999999997,5073,4,0.0008153393864631653,20886,0.11067222555478413,0.001
4.48,21026,3180,1.0,-0.24834113,5083,4,0.0007981495000422001,20928,0.10600042343139648,0.001
4.49,21072,3190,1.0,-0.25043054000000003,5095,4,0.0008424369501881301,20973,0.11062973737716675,0.001
4.52,21119,3200,1.0,-0.25148804999999996,5107,4,0.0008319309466363242,21021,0.10756670931975047,0.001
4.56,21167,3210,1.0,-0.25605231,5120,4,0.0008113098447211087,21067,0.10791615893443425,0.001
4.54,21213,3220,1.0,-0.25825725,5132,4,0.000825310277286917,21114,0.10057774186134338,0.001
4.58,21259,3230,1.0,-0.25813618,5143,4,0.0007815910852514207,21161,0.10476753115653992,0.001
4.53,21304,3240,1.0,-0.25795732,5155,4,0.0009143823554040864,21205,0.10255223512649536,0.001
4.51,21349,3250,1.0,-0.25692523,5167,4,0.0008845497359288856,21251,0.10365917906165123,0.001
4.5,21391,3260,1.0,-0.2559177,5177,4,0.000757810438517481,21293,0.10040934756398201,0.001
4.52,21437,3270,1.0,-0.25542596,5189,4,0.0007761393499094993,21338,0.11063336580991745,0.001
4.57,21483,3280,1.0,-0.25846495,5201,4,0.0008394552714889869,21384,0.09958085045218468,0.001
4.58,21530,3290,1.0,-0.26203612000000004,5213,4,0.0008322030073031784,21431,0.11095133423805237,0.001
4.56,21575,3300,1.0,-0.26231541,5225,4,0.0008063792483881116,21476,0.11568185687065125,0.001
4.52,21619,3310,1.0,-0.2566305100000001,5236,4,0.0008627427858300507,21521,0.10717356950044632,0.001
4.52,21665,3320,1.0,-0.25443565999999995,5248,4,0.000792505408753641,21567,0.10305523872375488,0.001
4.51,21710,3330,1.0,-0.25667035000000005,5260,4,0.0007981138885952532,21611,0.10316692292690277,0.001
4.56,21760,3340,1.0,-0.25656394000000005,5273,4,0.0008924647214977691,21662,0.1049217979113261,0.001
4.55,21804,3350,1.0,-0.25588509,5284,4,0.0007944455253891646,21706,0.09617757548888524,0.001
4.57,21848,3360,1.0,-0.25543381,5295,4,0.0009505108755547553,21750,0.10227519646286964,0.001
4.58,21895,3370,1.0,-0.25613405,5307,4,0.0007897941744886338,21797,0.10182102397084236,0.001
4.57,21940,3380,1.0,-0.25710747,5319,4,0.0008249348029494286,21841,0.10256076604127884,0.001
4.59,21989,3390,1.0,-0.25560497,5332,4,0.0007735576946288347,21891,0.0998636856675148,0.001
4.61,22036,3400,1.0,-0.25509290999999995,5344,4,0.0007084944285452366,21938,0.09892100344101588,0.001
4.68,22087,3410,1.0,-0.26054433,5357,4,0.0008494700159644708,21989,0.09853720292448997,0.001
4.68,22133,3420,1.0,-0.26229578,5369,4,0.0007574362913146615,22035,0.10156901553273201,0.001
4.69,22179,3430,1.0,-0.26189081999999997,5380,4,0.0007893786387285218,22081,0.10805517435073853,0.001
4.66,22226,3440,1.0,-0.25970317000000004,5392,4,0.0007721894769929349,22128,0.10980672140916188,0.001
4.69,22273,3450,1.0,-0.26120582,5405,4,0.000767698825802654,22175,0.11330730468034744,0.001
4.72,22320,3460,1.0,-0.26130371,5417,4,0.0007221234962344169,22222,0.10250034431616466,0.001
4.72,22367,3470,1.0,-0.26193169,5429,4,0.0007927931728772819,22269,0.09586374461650848,0.001
4.76,22416,3480,1.0,-0.26155207,5441,4,0.0007342809840338305,22317,0.10834426060318947,0.001
4.71,22460,3490,1.0,-0.25777856000000005,5453,4,0.0006919744075275958,22362,0.10046495000521342,0.001
4.71,22507,3500,1.0,-0.25683949,5465,4,0.0007426382702154418,22409,0.10789413253466289,0.001
4.71,22558,3510,1.0,-0.25570791,5478,4,0.0007519553415477276,22458,0.10275979588429134,0.001
4.74,22607,3520,1.0,-0.25698516,5491,4,0.0007137009088182822,22508,0.10150264948606491,0.001
4.76,22655,3530,1.0,-0.2593635,5503,4,0.000713868357706815,22557,0.10108833014965057,0.001
4.75,22701,3540,1.0,-0.2596646,5515,4,0.0007947828999022022,22602,0.09855369478464127,0.001
4.74,22747,3550,1.0,-0.25730639000000005,5527,4,0.0007666188292205333,22649,0.10712979733943939,0.001
4.72,22792,3560,1.0,-0.25798194,5538,4,0.000683945749187842,22693,0.10377441719174385,0.001
4.67,22834,3570,1.0,-0.25453530999999996,5549,4,0.0007158743246691301,22736,0.10634388402104378,0.001
4.64,22880,3580,1.0,-0.25429480000000004,5561,4,0.0007228278205730021,22782,0.10107505818208058,0.001
4.67,22927,3590,1.0,-0.25698227,5573,4,0.0006325474969344214,22829,0.10666055977344513,0.001
4.67,22974,3600,1.0,-0.25951884000000003,5585,4,0.0007065636309562251,22876,0.09571462869644165,0.001
4.68,23026,3610,1.0,-0.26091885000000004,5598,4,0.0007105519063770771,22928,0.10649509231249492,0.001
4.71,23078,3620,1.0,-0.25943087,5612,4,0.000742862920742482,22980,0.09897542744874954,0.001
4.67,23122,3630,1.0,-0.2556509,5623,4,0.0006107939698267728,23023,0.10682205855846405,0.001
4.7,23171,3640,1.0,-0.25963661000000005,5636,4,0.0006934212287887931,23073,0.11153006305297215,0.001
4.74,23221,3650,1.0,-0.26214888999999997,5649,4,0.0006920455489307642,23122,0.1008986085653305,0.001
4.77,23269,3660,1.0,-0.26600578,5661,4,0.0006914878419289986,23170,0.10193415979544322,0.001
4.82,23316,3670,1.0,-0.26694012,5673,4,0.0007404405769193545,23214,0.10011949390172958,0.001
4.86,23366,3680,1.0,-0.26896167,5686,4,0.0007630091509781778,23268,0.10217687984307607,0.001
4.86,23413,3690,1.0,-0.26849259999999997,5698,4,0.0007229594979435205,23314,0.10151931395133336,0.001
4.86,23460,3700,1.0,-0.26750715999999997,5710,4,0.0006795711233280599,23362,0.10405346751213074,0.001
4.8,23506,3710,1.0,-0.26236453,5722,4,0.0006445721373893321,23407,0.10483232885599136,0.001
4.75,23553,3720,1.0,-0.26203021000000004,5734,4,0.0006081847473978996,23454,0.10473417739073436,0.001
4.78,23600,3730,1.0,-0.26453898,5746,4,0.0006725468556396663,23501,0.09457108750939369,0.001
4.74,23645,3740,1.0,-0.26023575,5758,4,0.0006965817156014964,23546,0.09879283607006073,0.001
4.65,23686,3750,1.0,-0.25562559,5768,4,0.0006837581895524636,23588,0.09435584023594856,0.001
4.63,23732,3760,1.0,-0.25477478,5780,4,0.0005885612219572068,23633,0.09875650703907013,0.001
4.59,23775,3770,1.0,-0.25527614000000004,5791,4,0.0006183448058436625,23676,0.09926917776465416,0.001
4.57,23823,3780,1.0,-0.25168412,5804,4,0.0006263654286158271,23725,0.10070112720131874,0.001
4.55,23868,3790,1.0,-0.25230115000000003,5815,4,0.0006319997628452256,23770,0.1042635627090931,0.001
4.52,23912,3800,1.0,-0.25154586,5827,4,0.0006696240889141336,23814,0.10497754067182541,0.001
4.52,23958,3810,1.0,-0.25288955,5838,4,0.0006691335351206362,23859,0.10397437587380409,0.001
4.51,24004,3820,1.0,-0.25118970999999995,5850,4,0.0006229182006791234,23906,0.0971952776114146,0.001
4.51,24051,3830,1.0,-0.24954569,5862,4,0.0005780927458545193,23952,0.10269434005022049,0.001
4.49,24094,3840,1.0,-0.25055002000000004,5873,4,0.0006324499612674117,23996,0.10828522592782974,0.001
4.54,24140,3850,1.0,-0.25364402,5885,4,0.0005972576473141089,24041,0.09708410128951073,0.001
